group,model,AP_mean,AP_std,AP_n,nDCG@10_mean,nDCG@10_std,nDCG@10_n,P@15_mean,P@15_std,P@15_n,R@15_mean,R@15_std,R@15_n
frequent,CAFNet-D + ATC+target kNN k=20 beta=0.5,0.4445074700517487,0.2097329999245507,749,0.5776436542963409,0.2872820772483136,749,0.47966177125055626,0.27311217435318486,749,0.3010165859870521,0.177850873697113,749
frequent,CAFNet-D + ATC+target kNN k=20 beta=0.8,0.43339752730845604,0.20883934852842403,749,0.5638192796981365,0.2871794186097954,749,0.46924788607031603,0.27022885010551495,749,0.29356744589658956,0.1764346455139913,749
frequent,CAFNet-D + ATC+target kNN k=20 beta=1.0,0.4286322655303394,0.2084367661697393,749,0.5584201625104811,0.2857803070105631,749,0.46461949265687585,0.26985938246431296,749,0.28986199658953143,0.17500243796187542,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=0.05,0.48226216595950017,0.21444611474161232,749,0.6208797098009933,0.2892350932577652,749,0.5193591455273698,0.2829066808395972,749,0.3285696630394066,0.18402516019892814,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=0.1,0.4708877806649129,0.2137078786088846,749,0.605420741175167,0.2919432355607637,749,0.5102803738317757,0.2814257822218968,749,0.32274925071949806,0.18519064784542003,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=0.2,0.45203224284290133,0.21197148676375815,749,0.5799531563251591,0.29112417457810236,749,0.49034267912772583,0.27285089277250324,749,0.3099764883238774,0.18194341715526155,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=0.3,0.4394391994848346,0.2110314187748762,749,0.5633534565841496,0.29140602006287025,749,0.4766355140186916,0.2686783782213223,749,0.300264889471029,0.1782697681700524,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=0.5,0.4233963949315117,0.2090470430379768,749,0.54351138017968,0.2875260934882524,749,0.4584779706275033,0.26414470996844414,749,0.2864903387297847,0.17254041246329008,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=0.8,0.4126222064445433,0.20838810718000744,749,0.528127186616635,0.28440152091385723,749,0.4459279038718291,0.26317362453147114,749,0.27614218569970056,0.16790178875253833,749
frequent,CAFNet-D + ATC+target kNN k=5 beta=1.0,0.4086083794027055,0.2079952846243317,749,0.5228455263603622,0.28274767390162014,749,0.4427236315086783,0.26242606239515853,749,0.2742406454542216,0.16738970235033518,749
frequent,CAFNet-D + ATC+target kNN k=50 beta=0.05,0.4869430020031746,0.21347366796248743,749,0.6273005208203535,0.2882031346904206,749,0.5223854027592345,0.28203067502020357,749,0.3318470945360725,0.18588750115325184,749
frequent,CAFNet-D + ATC+target kNN k=50 beta=0.1,0.4808500409617553,0.21328778498073067,749,0.6197128391126477,0.2889818187575158,749,0.5157988429016467,0.2819715157859792,749,0.327348017662686,0.18727037530696145,749
frequent,CAFNet-D + ATC+target kNN k=50 beta=0.2,0.46928182293366366,0.21204389044577626,749,0.6059566146960824,0.2872108538929602,749,0.5051179350244771,0.27951273046965364,749,0.31937749248627745,0.18422743386160895,749
frequent,CAFNet-D + ATC+target kNN k=50 beta=0.3,0.45986839494584253,0.21140036498328516,749,0.5959463461788419,0.2863909177012163,749,0.4969292389853138,0.27609944303295314,749,0.31408097407388114,0.1826518142025698,749
