pearson,rMSE,spearman,MAE,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,aupr_all,drugAUC,drugAUPR,model,fold,seconds
0.36487282897392903,1.1453154426400785,0.4120684331574832,0.8227164542027212,0.18840265278120305,0.8893795770431663,0.24311429966959985,0.24807395993836673,0.16332819722650294,0.12003081664098594,0.09953775038520862,0.06942776919196449,0.18869810131935563,0.26539631336482566,0.31072358634603714,0.07166701930057914,0.8649596701598274,0.18840265278120305,HSTrans,4,1517.8
