pearson,rMSE,spearman,MAE,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,aupr_all,drugAUC,drugAUPR,model,fold,seconds
0.3647810707943959,1.2725987559324647,0.3986662960987404,0.9303462241661756,0.19129971483495908,0.8926853472078484,0.254807248563988,0.265527950310559,0.16490683229813738,0.1256211180124222,0.10320910973084937,0.06841324064680333,0.19812376527235498,0.28672007774556263,0.33677770282795483,0.06957357831506075,0.8785273431374336,0.19129971483495908,HSTrans,1,1698.22
