pearson,rMSE,spearman,MAE,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,aupr_all,drugAUC,drugAUPR,model,fold,seconds
0.3709199037743645,1.2795433848715576,0.390477276944456,0.9540979032195751,0.1681910751868496,0.8895414723679512,0.22358172034389584,0.2,0.15534883720930287,0.11829457364341085,0.10108527131782995,0.047368779219838245,0.17482240431666293,0.26115097262738635,0.31770737898944423,0.06809757234334016,0.8667049070143061,0.1681910751868496,HSTrans,6,1851.49
