pearson,rMSE,spearman,MAE,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,aupr_all,drugAUC,drugAUPR,model,fold,seconds
0.38617232940616086,1.1715133565594356,0.424877893710381,0.8428885028993925,0.19386612989643964,0.8980878332407154,0.2511677249100439,0.2791411042944785,0.16809815950920318,0.1242331288343557,0.10419222903885532,0.07263694463650372,0.1978661835084261,0.2708426885522312,0.32926818643493916,0.08543505092968813,0.8811296974549913,0.19386612989643964,HSTrans,3,1686.36
