pearson,rMSE,spearman,MAE,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,aupr_all,drugAUC,drugAUPR,model,fold,seconds
0.32955873789987106,1.4893961945625571,0.3398266868199368,1.1050512945408075,0.19883813551287452,0.8951083772758852,0.2604018006348755,0.2717557251908397,0.17190839694656562,0.12839694656488526,0.10544529262086559,0.07617973622185639,0.20191860548000917,0.28531784653978837,0.34053984539223586,0.0899966178156938,0.872579981114196,0.19883813551287452,HSTrans,2,1655.3
