pearson,rMSE,spearman,MAE,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,aupr_all,drugAUC,drugAUPR,model,fold,seconds
0.32899962786985504,1.2353595840610596,0.35966377368721203,0.8954948416279133,0.18394464171794986,0.889817085248702,0.2442420553339525,0.262992125984252,0.16125984251968573,0.12314960629921254,0.10183727034120789,0.06619603979600187,0.17757483413271574,0.26906530169733744,0.3257601533130462,0.07371741971764365,0.860300457976449,0.18394464171794986,HSTrans,0,1699.79
