fold,drug_index,drug_name,positive_count,AP_CAFNet,AP_CAFNet-D,AP_CAFNet-DG,AUROC_CAFNet,AUROC_CAFNet-D,AUROC_CAFNet-DG,P@15_CAFNet,P@15_CAFNet-D,P@15_CAFNet-DG,R@15_CAFNet,R@15_CAFNet-D,R@15_CAFNet-DG,frequent_AP_CAFNet,frequent_AP_CAFNet-D,frequent_AP_CAFNet-DG,middle_AP_CAFNet,middle_AP_CAFNet-D,middle_AP_CAFNet-DG,nDCG@10_CAFNet,nDCG@10_CAFNet-D,nDCG@10_CAFNet-DG,nonhot100_AP_CAFNet,nonhot100_AP_CAFNet-D,nonhot100_AP_CAFNet-DG,rare_AP_CAFNet,rare_AP_CAFNet-D,rare_AP_CAFNet-DG,top15_hot_fraction_CAFNet,top15_hot_fraction_CAFNet-D,top15_hot_fraction_CAFNet-DG,delta_DG_minus_D_AP,delta_DG_minus_CAFNet_AP,delta_DG_minus_D_AUROC,delta_DG_minus_CAFNet_AUROC,delta_DG_minus_D_nDCG@10,delta_DG_minus_CAFNet_nDCG@10,delta_DG_minus_D_P@15,delta_DG_minus_CAFNet_P@15,delta_DG_minus_D_R@15,delta_DG_minus_CAFNet_R@15,delta_DG_minus_D_rare_AP,delta_DG_minus_CAFNet_rare_AP,delta_DG_minus_D_middle_AP,delta_DG_minus_CAFNet_middle_AP,delta_DG_minus_D_frequent_AP,delta_DG_minus_CAFNet_frequent_AP,delta_DG_minus_D_nonhot100_AP,delta_DG_minus_CAFNet_nonhot100_AP,delta_DG_minus_D_hot_fraction,sider_name,atc_l1,atc_codes,atc_l1_group,atc_l1_name
2,690,carfilzomib,41,0.2584876041717353,0.5354907863754259,0.4962710473860361,0.7911089499142632,0.9401888772298006,0.9122923758093824,0.4,0.7333333333333333,0.7333333333333333,0.1463414634146341,0.2682926829268293,0.2682926829268293,0.2980027299333444,0.580065094465757,0.5419979151050298,0.009888812007456,0.0889982308712958,0.035354042247979,0.4233117951052935,0.793584067764911,0.8603818544462509,0.0093472053687971,0.0431572347238636,0.0251426307425587,,,,0.8,1.0,1.0,-0.0392197389893897,0.2377834432143008,-0.0278965014204181,0.1211834258951193,0.0667977866813399,0.4370700593409574,0.0,0.3333333333333332,0.0,0.1219512195121951,,,-0.0536441886233168,0.0254652302405229,-0.0380671793607272,0.2439951851716854,-0.0180146039813049,0.0157954253737615,0.0,carfilzomib,L,L01XG02,L,Antineoplastic and immunomodulating agents
2,693,trametinib,61,0.4579121901940748,0.6095351097840577,0.5803672232922229,0.747360005622617,0.918226064343823,0.9105652487129478,0.8,0.8666666666666667,0.8,0.1967213114754098,0.2131147540983606,0.1967213114754098,0.553738809802183,0.6945234661654262,0.6596014209106479,0.0205932924484537,0.1308933800253244,0.1019673965326139,0.8325041605093579,1.0,1.0,0.04230106892873,0.1695173871809276,0.1236883733017682,0.0212555322618215,0.0092563548351652,0.0100184638457186,1.0,1.0,1.0,-0.0291678864918347,0.122455033098148,-0.0076608156308752,0.1632052430903308,0.0,0.167495839490642,-0.0666666666666666,0.0,-0.0163934426229508,0.0,0.0007621090105533,-0.0112370684161029,-0.0289259834927105,0.0813741040841601,-0.0349220452547782,0.1058626111084648,-0.0458290138791594,0.0813873043730382,0.0,trametinib,L,L01EE01,L,Antineoplastic and immunomodulating agents
2,695,ulipristal,9,0.5437471956461337,0.6210497443548291,0.7138946720446133,0.8830795262267344,0.9821771009588268,0.9787930062041738,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5484158990625406,0.6210497443548291,0.7142122533454264,,,,0.6776279782764284,0.7104928563593766,0.8253470553818276,0.0012345679012345,0.0357142857142857,0.0256410256410256,,,,0.9333333333333332,1.0,1.0,0.0928449276897842,0.1701474763984796,-0.003384094754653,0.0957134799774394,0.1148541990224509,0.1477190771053992,0.0,0.0,0.0,0.0,,,,,0.0931625089905973,0.1657963542828857,-0.01007326007326,0.024406457739791,0.0,ulipristal,G,G03XB02|G03AD02,G,Genito-urinary system and sex hormones
2,703,pegvisomant,42,0.5412792874282318,0.4326460800446073,0.5225741402741542,0.8608943577430972,0.8627951180472189,0.871673669467787,0.8666666666666667,0.5333333333333333,0.8,0.3095238095238095,0.1904761904761904,0.2857142857142857,0.6488409548714777,0.5165838291474234,0.6232669283627053,0.0431951089845826,0.0608044884544545,0.0731405568748665,0.9052116356304492,0.6371523797895857,0.77523873680463,0.1170530690521654,0.0558967382545738,0.123574038635657,0.0735889531771585,0.0311336919350242,0.0656448618791715,0.8666666666666667,1.0,1.0,0.0899280602295468,-0.0187051471540776,0.0088785514205681,0.0107793117246898,0.1380863570150442,-0.1299728988258193,0.2666666666666667,-0.0666666666666666,0.0952380952380952,-0.0238095238095238,0.0345111699441472,-0.007944091297987,0.0123360684204119,0.0299454478902838,0.1066830992152818,-0.0255740265087724,0.0676773003810832,0.0065209695834916,0.0,pegvisomant,H,H01AX01,H,Systemic hormonal preparations
2,710,abarelix,20,0.425701768931831,0.4810315945447521,0.5633491423307475,0.9402977412731006,0.9273100616016426,0.9387063655030802,0.6,0.5333333333333333,0.6666666666666666,0.45,0.4,0.5,0.4488822464445443,0.5104426654438481,0.5960245953440969,0.0625,0.0116279069767441,0.0142857142857142,0.5766692999492191,0.7059054020403313,0.793584067764911,0.2184412862801069,0.3132241166076776,0.3201489051439492,,,,0.6666666666666666,1.0,0.8666666666666667,0.0823175477859953,0.1376473733989164,0.0113963039014375,-0.0015913757700204,0.0876786657245797,0.2169147678156918,0.1333333333333333,0.0666666666666666,0.0999999999999999,0.0499999999999999,,,0.00265780730897,-0.0482142857142857,0.0855819299002488,0.1471423488995525,0.0069247885362715,0.1017076188638423,-0.1333333333333333,abarelix,L,L02BX01,L,Antineoplastic and immunomodulating agents
2,714,lepirudin,22,0.078309012258928,0.1064714725399997,0.0962117399079909,0.8224373363262253,0.8844930789375234,0.8853348297792742,0.0,0.1333333333333333,0.0,0.0,0.0909090909090909,0.0,0.0839614213008069,0.1135452856092508,0.0961953098644015,0.356875,0.1404521404521404,0.3194383604505632,0.0,0.1298750116533406,0.0,0.0467953761870987,0.0501558249932587,0.0581622774517044,0.0526315789473684,0.1,0.125,0.7333333333333333,1.0,1.0,-0.0102597326320088,0.0179027276490628,0.0008417508417508,0.0628974934530489,-0.1298750116533406,0.0,-0.1333333333333333,0.0,-0.0909090909090909,0.0,0.0249999999999999,0.0723684210526315,0.1789862199984227,-0.0374366395494368,-0.0173499757448493,0.0122338885635945,0.0080064524584457,0.0113669012646057,0.0,lepirudin,B,B01AE02,B,Blood and blood forming organs
2,744,dolutegravir,11,0.3268869507321084,0.5432196840400687,0.5042057902973397,0.9620826782576528,0.9467307870156292,0.953481919911218,0.4,0.4,0.4,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.3285479912794078,0.545228067661368,0.5058146799000457,,,,0.3024038304938509,0.6906478832608419,0.6683063269107927,0.0067114093959731,0.0034602076124567,0.0039215686274509,,,,0.8666666666666667,1.0,1.0,-0.039013893742729,0.1773188395652313,0.0067511328955885,-0.0086007583464349,-0.0223415563500491,0.3659024964169418,0.0,0.0,0.0,0.0,,,,,-0.0394133877613223,0.1772666886206378,0.0004613610149942,-0.0027898407685221,0.0,dolutegravir,J,J05AJ03,J,Antiinfectives for systemic use
2,746,teriflunomide,53,0.2055737265926681,0.3078116514744833,0.3034857634618473,0.7606520562228059,0.7941371082549676,0.8027389569506547,0.4,0.4666666666666667,0.4666666666666667,0.1132075471698113,0.1320754716981132,0.1320754716981132,0.2836872170888128,0.3768165030863665,0.3688816168220458,0.0175125044047375,0.0496058409031295,0.0415674643099573,0.3989512197252283,0.715550648768261,0.6936634693435662,0.0521274459727595,0.0430895235063708,0.058362429765193,0.0281275253023782,0.0371913112054819,0.0427576520558393,0.9333333333333332,1.0,1.0,-0.0043258880126359,0.0979120368691792,0.008601848695687,0.0420869007278488,-0.0218871794246948,0.2947122496183378,0.0,0.0666666666666666,0.0,0.0188679245283018,0.0055663408503573,0.014630126753461,-0.0080383765931722,0.0240549599052198,-0.0079348862643206,0.085194399733233,0.0152729062588221,0.0062349837924334,0.0,teriflunomide,L,L04AK02,L,Antineoplastic and immunomodulating agents
3,1,aminolevulinic.acid,19,0.0357017240603297,0.028938270301773,0.0298268828041023,0.6323346828609986,0.5822402159244264,0.5942780026990553,0.0666666666666666,0.0,0.0,0.0526315789473684,0.0,0.0,0.04607033952994,0.0371750771001772,0.0380034450125576,0.019565998562073,0.0131347052624284,0.0137015449585242,0.0694312219367773,0.0,0.0,0.0366582012439257,0.0113407570047871,0.013648545097793,0.0056179775280898,0.0035335689045936,0.0036630036630036,0.5333333333333333,1.0,1.0,0.0008886125023292,-0.0058748412562274,0.0120377867746288,-0.0380566801619433,0.0,-0.0694312219367773,0.0,-0.0666666666666666,0.0,-0.0526315789473684,0.00012943475841,-0.0019549738650862,0.0005668396960958,-0.0058644536035487,0.0008283679123804,-0.0080668945173823,0.0023077880930058,-0.0230096561461327,0.0,aminolevulinic.acid,L,L01XD04,L,Antineoplastic and immunomodulating agents
3,12,mesna,35,0.4369555139193577,0.5195417600861367,0.5032009768932054,0.928228809772084,0.9664829435423804,0.9607329063012068,0.4666666666666667,0.5333333333333333,0.6,0.2,0.2285714285714285,0.2571428571428571,0.4537813519405924,0.5203472489386827,0.5045614843618204,,,,0.5868924718493931,0.6719377023185354,0.6812060741152737,0.0067375817941527,0.0276190476190476,0.0136808367071524,,,,0.9333333333333332,1.0,1.0,-0.0163407831929313,0.0662454629738477,-0.0057500372411737,0.0325040965291226,0.0092683717967382,0.0943136022658805,0.0666666666666666,0.1333333333333333,0.0285714285714285,0.0571428571428571,,,,,-0.0157857645768623,0.0507801324212279,-0.0139382109118951,0.0069432549129997,0.0,mesna,R|V,V03AF01|R05CB05,R,Respiratory system
3,12,mesna,35,0.4369555139193577,0.5195417600861367,0.5032009768932054,0.928228809772084,0.9664829435423804,0.9607329063012068,0.4666666666666667,0.5333333333333333,0.6,0.2,0.2285714285714285,0.2571428571428571,0.4537813519405924,0.5203472489386827,0.5045614843618204,,,,0.5868924718493931,0.6719377023185354,0.6812060741152737,0.0067375817941527,0.0276190476190476,0.0136808367071524,,,,0.9333333333333332,1.0,1.0,-0.0163407831929313,0.0662454629738477,-0.0057500372411737,0.0325040965291226,0.0092683717967382,0.0943136022658805,0.0666666666666666,0.1333333333333333,0.0285714285714285,0.0571428571428571,,,,,-0.0157857645768623,0.0507801324212279,-0.0139382109118951,0.0069432549129997,0.0,mesna,R|V,V03AF01|R05CB05,V,Various
3,15,sodium.bicarbonate,6,0.0665994127119446,0.4393873733068106,0.1932913005384802,0.9406207827260458,0.9719973009446694,0.972165991902834,0.0,0.2666666666666666,0.1333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.067827788423079,0.4509098485445048,0.1940273174997698,,,,0.0,0.6404564565611456,0.2381129204348816,,,,,,,0.7333333333333333,0.9333333333333332,0.9333333333333332,-0.2460960727683303,0.1266918878265355,0.0001686909581646,0.0315452091767882,-0.4023435361262639,0.2381129204348816,-0.1333333333333333,0.1333333333333333,-0.3333333333333333,0.3333333333333333,,,,,-0.2568825310447349,0.1261995290766908,,,0.0,sodium.bicarbonate,B,B05XA02|B05CB04,B,Blood and blood forming organs
3,19,sapropterin,8,0.2476879652467755,0.29006771584276,0.2926712335732482,0.9737576064908724,0.9197515212981744,0.9615872210953348,0.2,0.2,0.2,0.375,0.375,0.375,0.2478891724902363,0.2950140374331551,0.293824048109289,,,,0.3335840124774402,0.3949969211264807,0.3839120231438853,0.6464646464646464,0.0189719769764445,0.1535714285714285,,,,1.0,1.0,1.0,0.0026035177304882,0.0449832683264726,0.0418356997971602,-0.0121703853955376,-0.0110848979825954,0.0503280106664451,0.0,0.0,0.0,0.0,,,,,-0.001189989323866,0.0459348756190527,0.1345994515949839,-0.4928932178932178,0.0,sapropterin,A,A16AX07,A,Alimentary tract and metabolism
3,43,amisulpride,40,0.1631020546037333,0.1591845232474975,0.1622682288977917,0.7569706498951783,0.7997379454926624,0.8097484276729561,0.1333333333333333,0.2666666666666666,0.2,0.05,0.1,0.075,0.2033801725963627,0.1944585868619924,0.1943284538213899,0.0300814909684159,0.0332981828246462,0.0338659926895221,0.2200917662980802,0.26144322424505,0.1884441521277154,0.0282795287940687,0.037845246594261,0.0331545790695956,0.0088784327877423,0.0326580120639916,0.0303905723905723,0.9333333333333332,1.0,1.0,0.0030837056502942,-0.0008338257059415,0.0100104821802936,0.0527777777777778,-0.0729990721173345,-0.0316476141703647,-0.0666666666666666,0.0666666666666666,-0.025,0.0249999999999999,-0.0022674396734192,0.02151213960283,0.0005678098648758,0.0037845017211061,-0.0001301330406024,-0.0090517187749727,-0.0046906675246654,0.0048750502755268,0.0,amisulpride,N,N05AL05,N,Nervous system
3,54,atenolol,27,0.2486792957994023,0.2992301374495618,0.2908086656410251,0.7812440154735915,0.9030985483932744,0.8954000536213567,0.4,0.4666666666666667,0.5333333333333333,0.2222222222222222,0.2592592592592592,0.2962962962962963,0.3109442223476152,0.3427649797367711,0.3396372628361467,0.0397249758125763,0.5776157804459691,0.3459722222222222,0.5834330535576522,0.4954588824701808,0.4954588824701808,0.0362060906169577,0.2447720250168789,0.1472858499097829,0.0194102276969018,0.173469387755102,0.2575187969924812,0.9333333333333332,1.0,1.0,-0.0084214718085366,0.0421293698416228,-0.0076984947719176,0.1141560381477652,0.0,-0.0879741710874713,0.0666666666666666,0.1333333333333333,0.037037037037037,0.074074074074074,0.0840494092373791,0.2381085692955794,-0.2316435582237468,0.3062472464096459,-0.0031277169006244,0.0286930404885314,-0.0974861751070959,0.1110797592928252,0.0,atenolol,C,C07AB03,C,Cardiovascular system
3,59,azithromycin,32,0.2645124059277679,0.4705675839498877,0.3994544661624162,0.9074194386694386,0.923141891891892,0.92681262993763,0.4666666666666667,0.7333333333333333,0.6,0.21875,0.34375,0.28125,0.294626516483816,0.5133132037197546,0.4354025354321928,0.0283127889060092,0.0910852713178294,0.0407738095238095,0.1610425878239397,0.7975167679274938,0.5964984284535196,0.0253475278662914,0.0364950093320443,0.0378540402610784,0.0476190476190476,0.0119047619047619,0.0149253731343283,0.6,1.0,0.9333333333333332,-0.0711131177874714,0.1349420602346482,0.0036707380457381,0.0193931912681913,-0.2010183394739741,0.4354558406295799,-0.1333333333333333,0.1333333333333333,-0.0625,0.0625,0.0030206112295664,-0.0326936744847192,-0.0503114617940199,0.0124610206178002,-0.0779106682875618,0.1407760189483767,0.001359030929034,0.0125065123947869,-0.0666666666666666,azithromycin,J|S,J01FA10|S01AA26,J,Antiinfectives for systemic use
3,59,azithromycin,32,0.2645124059277679,0.4705675839498877,0.3994544661624162,0.9074194386694386,0.923141891891892,0.92681262993763,0.4666666666666667,0.7333333333333333,0.6,0.21875,0.34375,0.28125,0.294626516483816,0.5133132037197546,0.4354025354321928,0.0283127889060092,0.0910852713178294,0.0407738095238095,0.1610425878239397,0.7975167679274938,0.5964984284535196,0.0253475278662914,0.0364950093320443,0.0378540402610784,0.0476190476190476,0.0119047619047619,0.0149253731343283,0.6,1.0,0.9333333333333332,-0.0711131177874714,0.1349420602346482,0.0036707380457381,0.0193931912681913,-0.2010183394739741,0.4354558406295799,-0.1333333333333333,0.1333333333333333,-0.0625,0.0625,0.0030206112295664,-0.0326936744847192,-0.0503114617940199,0.0124610206178002,-0.0779106682875618,0.1407760189483767,0.001359030929034,0.0125065123947869,-0.0666666666666666,azithromycin,J|S,J01FA10|S01AA26,S,Sensory organs
3,80,butorphanol,61,0.2178049722103052,0.2451629060874186,0.2539155157397995,0.7095391211146839,0.7635513854479644,0.7696659814102226,0.3333333333333333,0.4666666666666667,0.4,0.081967213114754,0.1147540983606557,0.0983606557377049,0.2973220989877174,0.3028577039323834,0.314841405490911,0.0415980970121224,0.0498393597907782,0.0317593662704713,0.2470305934473518,0.3476293915547283,0.3476293915547283,0.0616722086933534,0.0851846063533117,0.0787187090542736,0.0100944700037303,0.0109922561183349,0.01061401117623,1.0,1.0,1.0,0.0087526096523808,0.0361105435294942,0.0061145959622581,0.0601268602955387,0.0,0.1005987981073764,-0.0666666666666666,0.0666666666666667,-0.0163934426229508,0.0163934426229508,-0.0003782449421049,0.0005195411724996,-0.0180799935203069,-0.009838730741651,0.0119837015585275,0.0175193065031936,-0.0064658972990381,0.0170465003609201,0.0,butorphanol,N,N02AF01,N,Nervous system
3,82,caffeine,18,0.0344909976168183,0.0541052240656694,0.0451793131108604,0.6452641165755919,0.6791325136612022,0.6838000910746813,0.0,0.1333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0535808784584044,0.0726924745682494,0.0604428581353756,0.0120091958660397,0.0102359081550092,0.0100268976329747,0.0,0.0,0.0,0.0241334900888971,0.0242448184434691,0.0275626921631417,0.0044052863436123,0.0030487804878048,0.0030395136778115,0.8,1.0,1.0,-0.0089259109548089,0.0106883154940421,0.0046675774134791,0.0385359744990894,0.0,0.0,-0.1333333333333333,0.0,-0.1111111111111111,0.0,-9.266809993328014e-06,-0.0013657726658007,-0.0002090105220345,-0.0019822982330649,-0.0122496164328738,0.0068619796769712,0.0033178737196726,0.0034292020742446,0.0,caffeine,D|N,N06BC01|D11AX26,D,Dermatologicals
3,82,caffeine,18,0.0344909976168183,0.0541052240656694,0.0451793131108604,0.6452641165755919,0.6791325136612022,0.6838000910746813,0.0,0.1333333333333333,0.0,0.0,0.1111111111111111,0.0,0.0535808784584044,0.0726924745682494,0.0604428581353756,0.0120091958660397,0.0102359081550092,0.0100268976329747,0.0,0.0,0.0,0.0241334900888971,0.0242448184434691,0.0275626921631417,0.0044052863436123,0.0030487804878048,0.0030395136778115,0.8,1.0,1.0,-0.0089259109548089,0.0106883154940421,0.0046675774134791,0.0385359744990894,0.0,0.0,-0.1333333333333333,0.0,-0.1111111111111111,0.0,-9.266809993328014e-06,-0.0013657726658007,-0.0002090105220345,-0.0019822982330649,-0.0122496164328738,0.0068619796769712,0.0033178737196726,0.0034292020742446,0.0,caffeine,D|N,N06BC01|D11AX26,N,Nervous system
3,121,cromoglicic.acid,9,0.1150430773831575,0.2061696018720636,0.2071658303239712,0.8840383530738861,0.9397631133671742,0.9395375070501976,0.0666666666666666,0.2666666666666666,0.2,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1216332958429015,0.2084890055478291,0.2092017175776766,,,,0.0909280306189788,0.2162406314884397,0.148297230570149,0.0244830001863249,0.0276176501414946,0.0416429249762583,,,,0.8,1.0,1.0,0.0009962284519075,0.0921227529408136,-0.0002256063169767,0.0554991539763113,-0.0679434009182907,0.0573691999511702,-0.0666666666666666,0.1333333333333333,-0.1111111111111111,0.2222222222222222,,,,,0.0007127120298475,0.087568421734775,0.0140252748347637,0.0171599247899333,0.0,cromoglicic.acid,A|D|R|S,R03BC01|R01AC01|A07EB01|D11AH03|R01AC51|S01GX01|S01GX51,A,Alimentary tract and metabolism
3,121,cromoglicic.acid,9,0.1150430773831575,0.2061696018720636,0.2071658303239712,0.8840383530738861,0.9397631133671742,0.9395375070501976,0.0666666666666666,0.2666666666666666,0.2,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1216332958429015,0.2084890055478291,0.2092017175776766,,,,0.0909280306189788,0.2162406314884397,0.148297230570149,0.0244830001863249,0.0276176501414946,0.0416429249762583,,,,0.8,1.0,1.0,0.0009962284519075,0.0921227529408136,-0.0002256063169767,0.0554991539763113,-0.0679434009182907,0.0573691999511702,-0.0666666666666666,0.1333333333333333,-0.1111111111111111,0.2222222222222222,,,,,0.0007127120298475,0.087568421734775,0.0140252748347637,0.0171599247899333,0.0,cromoglicic.acid,A|D|R|S,R03BC01|R01AC01|A07EB01|D11AH03|R01AC51|S01GX01|S01GX51,D,Dermatologicals
3,121,cromoglicic.acid,9,0.1150430773831575,0.2061696018720636,0.2071658303239712,0.8840383530738861,0.9397631133671742,0.9395375070501976,0.0666666666666666,0.2666666666666666,0.2,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1216332958429015,0.2084890055478291,0.2092017175776766,,,,0.0909280306189788,0.2162406314884397,0.148297230570149,0.0244830001863249,0.0276176501414946,0.0416429249762583,,,,0.8,1.0,1.0,0.0009962284519075,0.0921227529408136,-0.0002256063169767,0.0554991539763113,-0.0679434009182907,0.0573691999511702,-0.0666666666666666,0.1333333333333333,-0.1111111111111111,0.2222222222222222,,,,,0.0007127120298475,0.087568421734775,0.0140252748347637,0.0171599247899333,0.0,cromoglicic.acid,A|D|R|S,R03BC01|R01AC01|A07EB01|D11AH03|R01AC51|S01GX01|S01GX51,R,Respiratory system
3,121,cromoglicic.acid,9,0.1150430773831575,0.2061696018720636,0.2071658303239712,0.8840383530738861,0.9397631133671742,0.9395375070501976,0.0666666666666666,0.2666666666666666,0.2,0.1111111111111111,0.4444444444444444,0.3333333333333333,0.1216332958429015,0.2084890055478291,0.2092017175776766,,,,0.0909280306189788,0.2162406314884397,0.148297230570149,0.0244830001863249,0.0276176501414946,0.0416429249762583,,,,0.8,1.0,1.0,0.0009962284519075,0.0921227529408136,-0.0002256063169767,0.0554991539763113,-0.0679434009182907,0.0573691999511702,-0.0666666666666666,0.1333333333333333,-0.1111111111111111,0.2222222222222222,,,,,0.0007127120298475,0.087568421734775,0.0140252748347637,0.0171599247899333,0.0,cromoglicic.acid,A|D|R|S,R03BC01|R01AC01|A07EB01|D11AH03|R01AC51|S01GX01|S01GX51,S,Sensory organs
3,127,dantrolene,16,0.3040187146017331,0.4034341836360767,0.4565586128329238,0.8603016359918201,0.8587039877300614,0.8664366053169734,0.4,0.4,0.4,0.375,0.375,0.375,0.3275209948737856,0.4323492541405892,0.4884271332467791,,,,0.412449713642891,0.642186726668901,0.7222954974312067,0.0214082926373706,0.0140078886014499,0.0194213440992148,0.0083333333333333,0.0037735849056603,0.0039682539682539,1.0,1.0,1.0,0.053124429196847,0.1525398982311906,0.007732617586912,0.0061349693251533,0.0801087707623057,0.3098457837883157,0.0,0.0,0.0,0.0,0.0001946690625935,-0.0043650793650793,,,0.0560778791061899,0.1609061383729935,0.0054134554977649,-0.0019869485381557,0.0,dantrolene,M,M03CA01,M,Musculo-skeletal system
3,128,dapsone,16,0.0610040299908641,0.1149997870459735,0.1161277073402794,0.633819018404908,0.6644299591002045,0.6571446830265849,0.2,0.0666666666666666,0.0666666666666666,0.1875,0.0625,0.0625,0.0932302652674867,0.187958624774443,0.1901988654897166,0.0101131266627281,0.0315670867034932,0.0222382894109613,0.0,0.2200917662980802,0.2200917662980802,0.0091635836248942,0.0101491088084625,0.0094944996666895,0.1165156522048111,0.0095203490296055,0.0111891429826212,1.0,1.0,1.0,0.0011279202943058,0.0551236773494153,-0.0072852760736196,0.0233256646216769,0.0,0.2200917662980802,0.0,-0.1333333333333333,0.0,-0.125,0.0016687939530156,-0.1053265092221898,-0.0093287972925318,0.0121251627482331,0.0022402407152736,0.0969686002222299,-0.000654609141773,0.0003309160417952,0.0,dapsone,D|J,J04BA02|D10AX05,D,Dermatologicals
3,128,dapsone,16,0.0610040299908641,0.1149997870459735,0.1161277073402794,0.633819018404908,0.6644299591002045,0.6571446830265849,0.2,0.0666666666666666,0.0666666666666666,0.1875,0.0625,0.0625,0.0932302652674867,0.187958624774443,0.1901988654897166,0.0101131266627281,0.0315670867034932,0.0222382894109613,0.0,0.2200917662980802,0.2200917662980802,0.0091635836248942,0.0101491088084625,0.0094944996666895,0.1165156522048111,0.0095203490296055,0.0111891429826212,1.0,1.0,1.0,0.0011279202943058,0.0551236773494153,-0.0072852760736196,0.0233256646216769,0.0,0.2200917662980802,0.0,-0.1333333333333333,0.0,-0.125,0.0016687939530156,-0.1053265092221898,-0.0093287972925318,0.0121251627482331,0.0022402407152736,0.0969686002222299,-0.000654609141773,0.0003309160417952,0.0,dapsone,D|J,J04BA02|D10AX05,J,Antiinfectives for systemic use
3,143,valproic.acid,50,0.3610418638957945,0.5319232150693807,0.498972383793149,0.893728813559322,0.9028389830508474,0.9173516949152544,0.4666666666666667,0.8666666666666667,0.8666666666666667,0.14,0.26,0.26,0.397058304503898,0.5552431503087354,0.5195946330319462,0.0056497175141242,0.0068493150684931,0.0066666666666666,0.3979478965435962,0.7799082337019198,0.7799082337019198,0.1017671089081776,0.0612018655638995,0.0901706021847108,0.0064102564102564,0.0094339622641509,0.0091743119266055,0.9333333333333332,1.0,1.0,-0.0329508312762316,0.1379305198973545,0.0145127118644069,0.0236228813559323,0.0,0.3819603371583235,0.0,0.4,0.0,0.12,-0.0002596503375454,0.002764055516349,-0.0001826484018264,0.0010169491525423,-0.0356485172767891,0.1225363285280481,0.0289687366208112,-0.0115965067234667,0.0,valproic.acid,N,N03AG01,N,Nervous system
3,157,famotidine,11,0.3462066575342558,0.7179274822983541,0.7340200203836567,0.9819661518542496,0.9723480995098492,0.986312771663738,0.2666666666666666,0.5333333333333333,0.5333333333333333,0.3636363636363636,0.7272727272727273,0.7272727272727273,0.3462066575342558,0.719970785568293,0.7340200203836568,,,,0.3679212572135329,0.7909506325094736,0.7909506325094736,1.0,0.0080645161290322,0.0666666666666666,,,,1.0,1.0,1.0,0.0160925380853025,0.3878133628494008,0.0139646721538888,0.0043466198094885,0.0,0.4230293752959407,0.0,0.2666666666666666,0.0,0.3636363636363636,,,,,0.0140492348153637,0.3878133628494009,0.0586021505376344,-0.9333333333333332,0.0,famotidine,A,A02BA03|A02BA53,A,Alimentary tract and metabolism
3,171,fluoxetine,307,0.5981886158394151,0.6721445642823156,0.6559994806881241,0.736502472630376,0.8220085439692,0.8048447434675619,0.8,0.8666666666666667,0.8666666666666667,0.0390879478827361,0.0423452768729641,0.0423452768729641,0.7496576402905267,0.757665365834735,0.7547764412376899,0.2803724219114885,0.4185095941010395,0.3505373023789124,0.933745776545611,0.9363792118010484,1.0,0.4614148891810233,0.5803801549433045,0.5536872937727619,0.0543837933038055,0.0712364438154765,0.0645691338513231,0.9333333333333332,1.0,1.0,-0.0161450835941915,0.057810864848709,-0.0171638005016381,0.0683422708371858,0.0636207881989516,0.066254223454389,0.0,0.0666666666666666,0.0,0.003257328990228,-0.0066673099641534,0.0101853405475175,-0.067972291722127,0.0701648804674239,-0.002888924597045,0.0051188009471632,-0.0266928611705425,0.0922724045917385,0.0,fluoxetine,N,N06AB03,N,Nervous system
3,176,foscarnet,8,0.0087730338566977,0.0206169767738644,0.0164628704838422,0.3723377281947261,0.641607505070994,0.6064908722109533,0.0,0.0,0.0,0.0,0.0,0.0,0.0163181943126403,0.025161191749427,0.0206859119535862,0.0045045045045045,0.0069930069930069,0.00625,0.0,0.0,0.0,0.0037448896691834,0.0100808180429397,0.0071851994063576,0.0048337927002422,0.1294052863436123,0.0664840637450199,0.8,1.0,1.0,-0.0041541062900222,0.0076898366271444,-0.0351166328600406,0.2341531440162271,0.0,0.0,0.0,0.0,0.0,0.0,-0.0629212225985924,0.0616502710447777,-0.0007430069930069,0.0017454954954954,-0.0044752797958407,0.0043677176409459,-0.0028956186365821,0.0034403097371742,0.0,foscarnet,J,J05AD01,J,Antiinfectives for systemic use
