scenario,model,fold,removed_top_n_hot_side_effects,MAP,auc_all,nDCG,P1,P5,P10,P15,R1,R5,R10,R15,auc_rank
warm,HSTrans,3,20,0.05497653067807649,0.8235384259921702,0.12698401067795606,0.03546099290780142,0.040070921985815564,0.044858156028368866,0.04326241134751767,0.004522907448439363,0.02500494204104475,0.07435348099836171,0.11475707330129561,
warm,RF,3,50,0.02553434491641095,0.7369751474566189,0.06667207519444507,0.017892644135188866,0.0143141153081511,0.01630218687872761,0.014711729622266393,0.0031451225811380667,0.019402135900649427,0.053023274843449056,0.07021721102608461,
warm,XGBoost,3,50,0.015262640243485176,0.6675345855176316,0.01667531613575596,0.0019880715705765406,0.003976143141153081,0.00437375745526839,0.005168986083499008,0.00014200511218403862,0.003423215023180448,0.00518871861133772,0.011250416338189458,
warm,Global popularity,3,50,0.027628138826581747,0.7669996061582349,0.021732093962653704,0.0,0.007952286282306164,0.010536779324055662,0.01510934393638171,0.0,0.0014175351623415397,0.0043821933740896745,0.011756239647591413,
warm,HSTrans,3,50,0.031177148935806386,0.7720771286506733,0.05396021068097164,0.015904572564612324,0.012723658051689865,0.015705765407554657,0.01630218687872762,0.0036995888758316717,0.00898876387041666,0.02479390923221899,0.03569467425094309,
warm,RF,3,100,0.021726517695483737,0.694011249574958,0.059138199262820455,0.011494252873563218,0.01241379310344828,0.014252873563218381,0.01180076628352491,0.0023652618135376756,0.01946295228454149,0.04816504732818562,0.06246588059453613,
warm,XGBoost,3,100,0.01078751141409007,0.5905052376625594,0.018317224906367145,0.0022988505747126436,0.004137931034482758,0.004597701149425288,0.005057471264367816,0.00022988505747126439,0.002904740953742768,0.005630926945648841,0.011581727944895481,
warm,Global popularity,3,100,0.015538635113219108,0.685960120795525,0.001356539820647975,0.0,0.0,0.00045977011494252877,0.001532567049808429,0.0,0.0,0.00018420277040966695,0.0008749400763919821,
warm,HSTrans,3,100,0.014006343702516409,0.6985264118263166,0.006606785661417932,0.0,0.001839080459770115,0.0018390804597701149,0.0026053639846743294,0.0,0.0004220320917235617,0.0007922526510431199,0.002327565825389719,
warm,RF,4,10,0.030543308051761784,0.7671905606898872,0.072328053345722,0.016556291390728478,0.018874172185430454,0.01854304635761586,0.01799116997792493,0.005270529375656143,0.02689523604124891,0.04658182550970061,0.06765721134698051,
warm,XGBoost,4,10,0.02396317472040411,0.7382673704913053,0.037383288735312714,0.0,0.008609271523178811,0.01043046357615893,0.011147902869757165,0.0,0.008906165617127069,0.023917607127844787,0.03586406223157901,
