model,auc_all,auc_all,aupr_all,aupr_all,spearman,spearman,rMSE,rMSE,MAE,MAE,drugAUC,drugAUC,drugAUPR,drugAUPR,MAP,MAP,nDCG,nDCG,P1,P1,P5,P5,P10,P10,P15,P15,R1,R1,R5,R5,R10,R10,R15,R15
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
CAFNet,0.9942552041092186,0.0025324649846197424,0.9942850177249326,0.0025193630596514055,0.511864349389374,0.026307850899645463,1.2262208270486763,0.056724388809540165,0.8948876227967227,0.04543194909213095,0.992090254240377,0.003151404344285069,0.9921253216879696,0.0031378535217678034,0.9921253216879696,0.0031378535217678034,0.9943591305318924,0.002387896787203402,0.9986134464975731,0.0013497982080788642,0.6446506647670153,0.008520820218495729,0.4316232422576194,0.004931668745523516,0.32331734243349947,0.004571683579470203,0.4162583462559253,0.012961527038764806,0.8448721057971135,0.0042711247057007455,0.9363605804082697,0.0031305023069645053,0.963523358091608,0.003275957516063432
CAFNet-D,0.7712144386963676,0.033108928283327003,0.7722539674142681,0.03297488469228599,0.5059995879331803,0.022510327409699323,3.0384436976246336,0.10878860739861058,2.8552066175628803,0.10367591771110013,0.8005738634583954,0.029705360061090154,0.8019266785171538,0.029544803147581362,0.8019266785171538,0.029544803147581362,0.8603700107388337,0.0233475666743576,0.9469357587260644,0.015224099685129912,0.5697322522719771,0.015447364223771892,0.36792454106293987,0.012214223166412453,0.27011907292480986,0.009870367607666143,0.37341835135223284,0.013371039343502663,0.7116997257181531,0.023392077446880266,0.7727481606902993,0.026717662677047706,0.7891767731671582,0.027665858840608636
CAFNet-DG,0.924067643577246,0.01696473477234647,0.9244473809549142,0.016883402273146872,0.53385495812859,0.01618005556233586,2.188924686971961,0.0905558362562602,1.9672397821280103,0.0890524776988787,0.9122521863561767,0.018414603622900882,0.912709262039572,0.018324589714974863,0.912709262039572,0.018324589714974863,0.9366187525437197,0.014326281509769303,0.9783548189823312,0.009332438963770758,0.6131467926272693,0.01231779495694826,0.4053278077149681,0.00926925663206779,0.3025308677301046,0.007180167425851064,0.3976911518873082,0.011514997092201188,0.7857367839558703,0.014551479775690025,0.8638706157202414,0.017255602378923235,0.8874032614582392,0.017622965665519935
