global_AUROC,global_AUPR,overall_AP,overall_AUROC,overall_nDCG@10,overall_P@15,overall_R@15,nonhot100_AP,nonhot100_AUROC,nonhot100_nDCG@10,nonhot100_P@15,nonhot100_R@15,rare_AP,rare_AUROC,rare_nDCG@10,rare_P@15,rare_R@15,middle_AP,middle_AUROC,middle_nDCG@10,middle_P@15,middle_R@15,top15_hot_fraction,rho,fold
0.825249638091653,0.25773706060509216,0.3503102904220091,0.8675686534187383,0.5204099545078524,0.472,0.261050312476508,0.10170638269699271,0.7492230825772063,0.12142701478766968,0.09814814814814815,0.1269522680370246,0.07653679304157349,0.6310941457351178,0.0896002148282638,0.03577235772357724,0.17626790553619825,0.10432897649236039,0.6497357567205466,0.1271378565347975,0.06241134751773049,0.18832988524477887,0.9368888888888891,0.2,8
0.8132509622209082,0.2923660536906701,0.4099476447859537,0.8837950823114122,0.6062776873144771,0.5191111111111111,0.2859070150829759,0.13880708214971268,0.7744463389867648,0.18334125488675324,0.14095238095238097,0.12128304486123666,0.09270694240927839,0.672072821207362,0.12168845759251844,0.051515151515151514,0.17887465210834774,0.10512941459985607,0.6716671594147273,0.11717316316660138,0.08533333333333333,0.13402147819295013,0.96,0.2,9
0.8156026454679367,0.25431564313715915,0.37158278482731966,0.874834977556781,0.5433034465613713,0.4675555555555555,0.2787019401709871,0.1142738148419074,0.7561525780884804,0.1519822901641544,0.10952380952380952,0.12301573503339956,0.1022081272224112,0.6911201204500874,0.11597516492839947,0.04715447154471545,0.17137131161521407,0.1021734264618891,0.6694726165204417,0.12722500126164285,0.07320261437908497,0.18562203664691118,0.9546666666666668,0.3,0
0.844160366995118,0.29394353832113573,0.40167470674732114,0.8800243168245421,0.6341100066755995,0.5253333333333333,0.2597535155554662,0.11256477168403813,0.7781760178436582,0.1397315520029204,0.12863849765258215,0.14333717838497126,0.08654927557090733,0.631488162469479,0.09170745189020726,0.03414634146341463,0.138322471281393,0.11215084514779021,0.6827193106859317,0.12130987404958686,0.06540880503144654,0.1835288130523035,0.9724444444444444,0.3,1
0.8403644232822625,0.3631517798306704,0.4279738561325981,0.8707912224871722,0.6548519826257391,0.5804444444444444,0.22613250073022717,0.13376998827589917,0.7555981528156426,0.1955764286912847,0.1423423423423423,0.10377092551391438,0.11783299618434283,0.6885839596992136,0.14275546022864233,0.06394557823129253,0.23322908084312646,0.11881764075601069,0.652753155794156,0.1508112145988049,0.08735632183908047,0.16066189422995372,0.9706666666666668,0.3,2
0.8250770099892709,0.24763014203433883,0.35219637224344896,0.8712678190556727,0.5289794537789084,0.4497777777777778,0.2682356559240405,0.10329646465099808,0.771352123447206,0.12518657124302737,0.08857142857142856,0.1324240790048709,0.06436636192303266,0.6015539781366528,0.08288024170081361,0.03472222222222222,0.13764129389129387,0.08928224191713002,0.7178178809172125,0.09696054755291231,0.06410256410256411,0.15348449667694994,0.9493333333333336,0.3,3
0.8439138880250688,0.30289102310367755,0.39501469529418953,0.8826625843261523,0.5816986349574065,0.504,0.28549200695286053,0.10652533098516208,0.7621009532180836,0.14545155767921286,0.10045662100456622,0.18771238767754017,0.11586320924537243,0.6467585456857817,0.1288381978312934,0.0391304347826087,0.22565993788819877,0.0978628247361935,0.6827331208795901,0.11073666903865709,0.04597701149425288,0.17504674866490283,0.9617777777777778,0.3,4
0.787131382321993,0.28430844857531135,0.39680488525193,0.854541647539347,0.6104506262621039,0.5324444444444445,0.23927804706639055,0.14202167937729343,0.7509112896136039,0.1884162641956497,0.14907407407407408,0.11223204464077287,0.05424598912506157,0.5714637965651644,0.05716225093873129,0.028395061728395062,0.07351070554622467,0.13055012564247268,0.6761703790412634,0.14629157923545347,0.08196721311475409,0.2033686027737484,0.9733333333333334,0.3,5
0.8173457246030932,0.2928700443711719,0.4060634124933173,0.8714584476482594,0.6219124674022034,0.5324444444444445,0.26768562671502627,0.12218725664057012,0.7704256863224613,0.14476994190279882,0.1333333333333333,0.10031599040164255,0.08076164318843544,0.627925205488219,0.07344988976821026,0.03859649122807017,0.08351119554679926,0.13118033785150557,0.6436642402822822,0.1527009031573263,0.0738095238095238,0.15387371420155474,0.9813333333333335,0.3,6
0.8324550850207406,0.2755391216997668,0.3756737086358275,0.8747045908932213,0.5591530181338243,0.46488888888888896,0.23690819369681124,0.11605790687266879,0.7704915551163002,0.14744372347579937,0.13240740740740742,0.1004838899414284,0.05561800370934102,0.6227771973266832,0.05584694325263343,0.04,0.059159508254902994,0.11880891105541692,0.6812918258488169,0.13637560559128564,0.07683615819209039,0.1964566631813762,0.9831111111111112,0.3,7
0.8262620243984883,0.26537124025750847,0.36732341153409315,0.8717540467792808,0.5563626726201695,0.4755555555555555,0.2645584650757556,0.10039286373586623,0.7573718281199117,0.11630098297443227,0.0925925925925926,0.11482380967753879,0.06559027608170702,0.6238849658972837,0.08284112809056685,0.029268292682926834,0.15980449090205187,0.09797579661030563,0.652649913906334,0.11770553689003574,0.06382978723404255,0.19026412122156802,0.9493333333333331,0.3,8
0.8164372348145796,0.30156724575787586,0.42409769148461535,0.888721116357646,0.6260746516531976,0.5297777777777779,0.2943729953146071,0.14228131162446753,0.7827336560172466,0.1835267159528731,0.14571428571428574,0.12570708345925546,0.09325140486201491,0.6821118170310563,0.10723946462500572,0.051515151515151514,0.17902104355908702,0.10813372430445858,0.6849547454220697,0.1214452359930618,0.08933333333333333,0.14175839720097141,0.9733333333333335,0.3,9
0.8172669998215562,0.2610794177441814,0.3792952408145209,0.8774523056339534,0.5542739447130147,0.472,0.27988182318786076,0.11667932766621214,0.7633750602242102,0.15745929208684437,0.11428571428571431,0.12974618712099453,0.10284905071720887,0.688723031420192,0.1217969237801452,0.04715447154471545,0.1675550059696401,0.10247266747128002,0.6754601673475265,0.12839929873478875,0.06928104575163399,0.18228093330580783,0.9644444444444445,0.4,0
