fold,drug_index,drug_name,positive_count,AP_CAFNet,AP_CAFNet-D,AP_CAFNet-DG,AUROC_CAFNet,AUROC_CAFNet-D,AUROC_CAFNet-DG,P@15_CAFNet,P@15_CAFNet-D,P@15_CAFNet-DG,R@15_CAFNet,R@15_CAFNet-D,R@15_CAFNet-DG,frequent_AP_CAFNet,frequent_AP_CAFNet-D,frequent_AP_CAFNet-DG,middle_AP_CAFNet,middle_AP_CAFNet-D,middle_AP_CAFNet-DG,nDCG@10_CAFNet,nDCG@10_CAFNet-D,nDCG@10_CAFNet-DG,nonhot100_AP_CAFNet,nonhot100_AP_CAFNet-D,nonhot100_AP_CAFNet-DG,rare_AP_CAFNet,rare_AP_CAFNet-D,rare_AP_CAFNet-DG,top15_hot_fraction_CAFNet,top15_hot_fraction_CAFNet-D,top15_hot_fraction_CAFNet-DG,delta_DG_minus_D_AP,delta_DG_minus_CAFNet_AP,delta_DG_minus_D_AUROC,delta_DG_minus_CAFNet_AUROC,delta_DG_minus_D_nDCG@10,delta_DG_minus_CAFNet_nDCG@10,delta_DG_minus_D_P@15,delta_DG_minus_CAFNet_P@15,delta_DG_minus_D_R@15,delta_DG_minus_CAFNet_R@15,delta_DG_minus_D_rare_AP,delta_DG_minus_CAFNet_rare_AP,delta_DG_minus_D_middle_AP,delta_DG_minus_CAFNet_middle_AP,delta_DG_minus_D_frequent_AP,delta_DG_minus_CAFNet_frequent_AP,delta_DG_minus_D_nonhot100_AP,delta_DG_minus_CAFNet_nonhot100_AP,delta_DG_minus_D_hot_fraction
2,224,latanoprost,14,0.15368859154726142,0.14025365635636874,0.14918768835404406,0.9222303206997085,0.900728862973761,0.9115889212827988,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17160446228183515,0.14941560460074624,0.1503947906952594,0.009708737864077669,0.007246376811594203,0.007352941176470588,0.1388624438735545,0.13568544539116625,0.06362078819895167,0.22289836429758839,0.21403218820732234,0.28931373504544233,0.5,0.5833333333333333,0.8333333333333333,0.8,0.9333333333333333,0.9333333333333333,0.008934031997675312,-0.004500903193217359,0.010860058309037801,-0.01064139941690967,-0.07206465719221458,-0.07524165567460284,0.0,0.0,0.0,0.0,0.25,0.33333333333333326,0.00010656436487638515,-0.002355796687607081,0.000979186094513168,-0.021209671586575746,0.07528154683812,0.06641537074785395,0.0
9,732,nafarelin,15,0.3811870871986033,0.1831370918609161,0.2761750597046162,0.8996935648621042,0.9003745318352061,0.9198501872659176,0.3333333333333333,0.13333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.2,0.5285470880435237,0.2426625035917232,0.3669506484506484,0.22560060060060058,0.1001429625530345,0.16803973122991525,0.6086182388744239,0.2934556883974403,0.42492601381667106,0.5010488715122918,0.3454510036441443,0.44420181342369325,0.29166666666666663,0.20833333333333331,0.41666666666666663,0.4,1.0,0.8666666666666667,0.09303796784370011,-0.10501202749398708,0.019475655430711503,0.02015662240381344,0.13147032541923076,-0.18369222505775284,0.06666666666666668,-0.1333333333333333,0.06666666666666668,-0.1333333333333333,0.20833333333333331,0.125,0.06789676867688076,-0.05756086937068533,0.1242881448589252,-0.16159643959287529,0.09875080977954892,-0.05684705808859858,-0.1333333333333333
7,38,alosetron,62,0.24278206766746335,0.18926902546186186,0.23474831094329238,0.7288695832756472,0.7339228852277447,0.7462792468503392,0.4666666666666667,0.3333333333333333,0.4666666666666667,0.11290322580645161,0.08064516129032258,0.11290322580645161,0.3085239294375816,0.2570996651512979,0.29743308787834466,0.04979045301946116,0.052433303260687805,0.054417748105010766,0.5309999066793252,0.24573132854020638,0.2895229882348575,0.061388542972577516,0.07183387855376727,0.07635198079361906,0.09498695356409635,0.03778255529272749,0.16437711990843465,1.0,1.0,1.0,0.045479285481430515,-0.008033756724170976,0.012356361622594458,0.01740966357469198,0.043791659694651125,-0.24147691844446767,0.13333333333333336,0.0,0.03225806451612903,0.0,0.12659456461570717,0.0693901663443383,0.0019844448443229606,0.004627295085549606,0.040333422727046764,-0.011090841559236952,0.004518102239851787,0.014963437821041543,0.0
6,621,axitinib,71,0.38559883967282316,0.4229727327152438,0.43770425980582567,0.7054308516320021,0.7864739902034089,0.7834526116613003,0.8,0.9333333333333333,0.9333333333333333,0.16901408450704225,0.19718309859154928,0.19718309859154928,0.513937417397287,0.5243245916019906,0.5443799603319959,0.03057132433193685,0.03432088771633442,0.03261198022526921,0.8579809428223729,1.0,1.0,0.0813406280393183,0.07092703786501584,0.08344190043997798,0.04396530623686438,0.13382460263260088,0.2596333503128089,0.9333333333333333,1.0,1.0,0.014731527090581842,0.05210542013300251,-0.0030213785421085992,0.07802176002929817,0.0,0.14201905717762708,0.0,0.1333333333333333,0.0,0.028169014084507032,0.125808747680208,0.2156680440759445,-0.001708907491065205,0.002040655893332362,0.02005536873000524,0.030442542934708827,0.012514862574962149,0.0021012724006596872,0.0
0,351,tamoxifen,92,0.5363967946891068,0.44821614608501525,0.516920742863638,0.8546346283620939,0.8124096211317845,0.8521763231466306,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.14130434782608695,0.14130434782608695,0.14130434782608695,0.6358566666299041,0.5484910686268332,0.6184443485647843,0.1388782048662823,0.05012400535824108,0.07068994443610196,0.7799082337019198,0.8165901947515998,0.7799082337019198,0.17709900318797783,0.093347800917187,0.1598461833139633,0.15513524789386857,0.11980563330274721,0.24480153864997048,1.0,1.0,1.0,0.06870459677862273,-0.019476051825468854,0.03976670201484611,-0.002458305215463308,-0.03668196104968002,0.0,0.0,0.0,0.0,0.0,0.12499590534722327,0.08966629075610191,0.020565939077860883,-0.06818826043018034,0.06995327993795109,-0.01741231806511989,0.0664983823967763,-0.01725281987401453,0.0
1,336,rofecoxib,16,0.4511384283250043,0.5158421795389064,0.5228802442807896,0.9687819529652352,0.9811477505112474,0.9793583844580778,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5,0.5,0.5,0.47903963079766076,0.5442726265174778,0.5515373768452452,,,,0.6053424112723567,0.5577804057619871,0.6969179698201174,0.01,0.011235955056179775,0.012195121951219513,0.07692307692307693,0.14285714285714285,0.25,0.9333333333333333,1.0,1.0,0.0070380647418831765,0.07174181595578533,-0.0017893660531695943,0.010576431492842597,0.13913756405813038,0.09157555854776078,0.0,0.0,0.0,0.0,0.10714285714285715,0.17307692307692307,,,0.007264750327767411,0.07249774604758441,0.0009591668950397376,0.0021951219512195124,0.0
0,472,temoporfin,22,0.17401805096472478,0.17502389501942522,0.22611709971650126,0.708660680882903,0.8727553310886644,0.87102506546951,0.3333333333333333,0.2,0.3333333333333333,0.22727272727272727,0.13636363636363635,0.22727272727272727,0.21629294092360105,0.22343704485976892,0.2610132857262889,0.014819423704441125,0.08429029588247464,0.18792682926829268,0.4272444952678763,0.32730659600127,0.412449713642891,0.02544358148791184,0.07067933865574444,0.06521649553024397,0.008928571428571428,0.1,0.2,0.9333333333333333,0.7333333333333333,1.0,0.05109320469707604,0.05209904875177648,-0.0017302656191544585,0.16236438458660696,0.08514311764162102,-0.014794781624985265,0.1333333333333333,0.0,0.09090909090909091,0.0,0.1,0.1910714285714286,0.10363653338581805,0.17310740556385157,0.03757624086651998,0.044720344802687856,-0.005462843125500466,0.03977291404233213,0.2666666666666667
5,719,exenatide,70,0.48456910011671483,0.503997085950977,0.5180064023912315,0.8386827458256031,0.8879406307977735,0.886038961038961,0.8,0.8,0.8,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.5738310561481597,0.5854231927849491,0.6030374878154219,0.08883538921768298,0.13559009885873508,0.1329358770535241,0.7479350596733328,0.7624164915943118,0.8263333286520083,0.22718028104277418,0.16159871360491052,0.26954566974756144,0.32113669240825615,0.115448504668202,0.21158019420446408,0.8666666666666667,1.0,1.0,0.014009316440254493,0.03343730227451669,-0.001901669758812563,0.047356215213357866,0.06391683705769646,0.07839826897867541,0.0,0.0,0.0,0.0,0.09613168953626208,-0.10955649820379207,-0.0026542218052109656,0.044100487835841126,0.017614295030472737,0.029206431667262223,0.10794695614265093,0.04236538870478726,0.0
3,54,atenolol,27,0.24867929579940232,0.2992301374495618,0.29080866564102514,0.7812440154735915,0.9030985483932743,0.8954000536213567,0.4,0.4666666666666667,0.5333333333333333,0.2222222222222222,0.25925925925925924,0.2962962962962963,0.31094422234761526,0.34276497973677117,0.3396372628361467,0.03972497581257632,0.5776157804459691,0.34597222222222224,0.5834330535576522,0.49545888247018083,0.49545888247018083,0.03620609061695772,0.2447720250168789,0.14728584990978297,0.01941022769690183,0.17346938775510204,0.2575187969924812,0.9333333333333333,1.0,1.0,-0.00842147180853664,0.04212936984162283,-0.007698494771917641,0.1141560381477652,0.0,-0.08797417108747135,0.06666666666666665,0.1333333333333333,0.037037037037037035,0.07407407407407407,0.08404940923737916,0.2381085692955794,-0.23164355822374683,0.3062472464096459,-0.0031277169006244665,0.02869304048853144,-0.09748617510709592,0.11107975929282525,0.0
0,70,brimonidine,62,0.3305130178969816,0.3080040445107812,0.32430444307403955,0.8170254741797037,0.8150526097189534,0.8237228298490932,0.4666666666666667,0.4666666666666667,0.4,0.11290322580645161,0.11290322580645161,0.0967741935483871,0.43927555893551745,0.4116645759584187,0.42847926855430774,0.09331803137513296,0.061418784150933874,0.1677320550557155,0.7655934900767002,0.596517333399007,0.5795003533950693,0.09222981372161401,0.06213089096151711,0.10845923920237747,0.1453870070599645,0.14601929003027905,0.22445544518596283,0.8666666666666667,1.0,1.0,0.016300398563258323,-0.00620857482294207,0.008670220130139739,0.006697355669389449,-0.0170169800039377,-0.18609313668163086,-0.06666666666666665,-0.06666666666666665,-0.016129032258064516,-0.016129032258064516,0.07843615515568378,0.07906843812599834,0.10631327090478163,0.07441402368058254,0.016814692595889025,-0.010796290381209717,0.046328348240860365,0.016229425480763462,0.0
0,563,temsirolimus,15,0.053884455825297044,0.05347775429516353,0.05602476663638695,0.7922369765066394,0.7895812053115424,0.8200204290091931,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.06097418314384971,0.06513370844772703,0.06309208807497557,0.043478260869565216,0.010101010101010102,0.023809523809523808,0.0,0.0,0.0,0.10097970817633477,0.056699574663001136,0.08767088832908042,0.25492610837438423,0.009305304400241108,0.08643892339544514,0.7333333333333333,1.0,1.0,0.002547012341223419,0.002140310811089903,0.03043922369765073,0.027783452502553763,0.0,0.0,0.0,-0.06666666666666667,0.0,-0.06666666666666667,0.07713361899520403,-0.1684871849789391,0.013708513708513706,-0.019668737060041408,-0.0020416203727514626,0.0021179049311258608,0.030971313666079282,-0.01330881984725435,0.0
7,700,daptomycin,108,0.5622365912184484,0.6186660847905372,0.6298642307260336,0.8332288270211522,0.887728868823677,0.8861194716160856,0.8666666666666667,1.0,0.9333333333333333,0.12037037037037036,0.1388888888888889,0.12962962962962962,0.6534770945211712,0.7060753941228943,0.7168040786110547,0.056906067430927826,0.07932746708406972,0.0702607454790692,0.9266360779006398,1.0,1.0,0.21494339626588624,0.2891662836366229,0.2893077374979062,0.24479984073683642,0.22068807449204847,0.28730856609639516,1.0,1.0,1.0,0.011198145935496395,0.06762763950758521,-0.0016093972075913454,0.05289064459493342,0.0,0.07336392209936016,-0.06666666666666665,0.06666666666666665,-0.009259259259259273,0.009259259259259259,0.06662049160434669,0.04250872535955874,-0.009066721605000522,0.013354678048141375,0.010728684488160334,0.06332698408988346,0.00014145386128333604,0.07436434123201999,0.0
0,180,furosemide,20,0.04674081445433798,0.06928660509750677,0.06375533088252837,0.7072895277207392,0.7945071868583162,0.7929671457905544,0.0,0.0,0.0,0.0,0.0,0.0,0.06075072448289012,0.0818462240921711,0.07306831222041346,0.016267064749185222,0.05695352214960058,0.049516908212560384,0.0,0.0,0.0,0.1117083544152691,0.2104585650252451,0.20414939715034677,0.17337513484358144,0.029057969217543684,0.09135279347143754,0.9333333333333333,1.0,1.0,-0.005531274214978399,0.017014516428190386,-0.0015400410677618437,0.08567761806981522,0.0,0.0,0.0,0.0,0.0,0.0,0.06229482425389386,-0.0820223413721439,-0.007436613937040197,0.03324984346337516,-0.008777911871757638,0.012317587737523339,-0.006309167874898325,0.09244104273507767,0.0
5,462,levetiracetam,82,0.47638798539845156,0.45831017302691734,0.49033078910180855,0.8748930252460418,0.9092720367993155,0.9138184638425331,0.8,0.6,0.6666666666666666,0.14634146341463414,0.10975609756097561,0.12195121951219512,0.5244347648466208,0.497469531217006,0.5272882308111951,0.22912791029840235,0.12583480207376996,0.36836209126531705,0.835780413693672,0.7471589728148225,0.84860265890399,0.24859221558673714,0.30059441357898753,0.32002278177140964,0.10096153846153846,0.10096153846153846,0.16233766233766234,0.9333333333333333,1.0,1.0,0.032020616074891206,0.013942803703356987,0.004546427043217616,0.038925438596491224,0.10144368608916754,0.01282224521031805,0.06666666666666665,-0.13333333333333341,0.01219512195121951,-0.02439024390243902,0.06137612387612387,0.06137612387612387,0.2425272891915471,0.1392341809669147,0.029818699594189146,0.0028534659645743643,0.019428368192422107,0.0714305661846725,0.0
2,399,zidovudine,65,0.5063461318316155,0.6289108596768235,0.6204538368464345,0.857464602136292,0.9103916535563468,0.9088680963815517,0.8,0.9333333333333333,0.9333333333333333,0.18461538461538463,0.2153846153846154,0.2153846153846154,0.6032669891285438,0.7443243584455433,0.7312369940117653,0.036543526638164694,0.06370309304025325,0.0703056389548325,0.8572048559638626,1.0,1.0,0.03475943886725927,0.06325898379170672,0.06104621712017265,0.31068384042436964,0.12099256428047575,0.18094844895788562,1.0,1.0,1.0,-0.00845702283038896,0.11410770501481904,-0.0015235571747950205,0.051403494245259695,0.0,0.14279514403613736,0.0,0.1333333333333333,0.0,0.03076923076923077,0.059955884677409865,-0.12973539146648402,0.006602545914579247,0.0337621123166678,-0.013087364433778004,0.12797000488322152,-0.0022127666715340694,0.02628677825291338,0.0
