epoch,train_loss,auc_all,aupr_all,drugAUC,drugAUPR
30,947.06541891659,0.7840191459564225,0.23360976317846538,0.8488555333054063,0.3292467160219388
40,825.1531506706687,0.782398046919302,0.22417641829838875,0.8400375270788062,0.33080445975370787
50,728.490333108341,0.7746055936135798,0.22995425181648863,0.8373958062210733,0.3180070720148001
60,675.7611609066234,0.7541712810070595,0.22778318950121434,0.8260177936806937,0.3154866433869535
70,682.5974717981675,0.7572649713227739,0.21537912938054254,0.8208765097357099,0.30524055295701513
80,624.822571698357,0.7302435384676486,0.21525676518496192,0.8155865755273538,0.3025029209125549
90,559.3565117331112,0.7509542445627324,0.23371660570276803,0.8148004969677491,0.3466841719114271
100,503.5101049086627,0.7288452419151197,0.2180365414885163,0.8186965334868046,0.33744716349883974
10,1222.0424405266258,0.8163774476802205,0.28419022837290936,0.8800125073001084,0.3988617934487225
20,1092.519754297593,0.8216417012980345,0.27347395790753204,0.8804431311533456,0.38637802014041367
30,944.136843064252,0.8063631857721351,0.26310901947123244,0.8810553531101492,0.39261072319409396
40,812.2605294620289,0.8078457810109992,0.27994040347710997,0.8761415669550296,0.3957529694036357
50,738.188014310949,0.822025342486043,0.290352158306466,0.8676083706690891,0.3742324784660871
60,666.5634797040154,0.793903942912801,0.2593216292659005,0.8523210447203425,0.3782376594702356
70,641.4890975952148,0.7982792024410423,0.2536174736463549,0.8481640045302747,0.3572567739812441
80,547.5841710707721,0.804310717581031,0.27951865713877944,0.8442686019672677,0.35962864575866776
90,485.7292049632353,0.7965285015147241,0.26601160346624686,0.8382528410249099,0.35152350943411664
100,473.9614688648897,0.7909555502051547,0.26497213455452556,0.8300101487623394,0.347830513806741
10,1263.8164295869715,0.8019188540789436,0.22549963369748935,0.8706098251573743,0.3220878224562725
20,1166.9261824663947,0.8247298900633818,0.24190085737970368,0.8725033471713514,0.3216915428604874
30,962.4991643569049,0.796358802878035,0.19758862176304431,0.8706569884176368,0.3130423103328045
40,888.1188592349781,0.789838892360674,0.2025919768467515,0.8641526097119265,0.3019458106903126
50,752.4662915398093,0.7729237584190083,0.1947629357041106,0.8515004775637343,0.31085943509111486
60,667.0603561401367,0.7700239957956385,0.20492573935763322,0.8407131522854523,0.2963462000426289
70,655.2730955236099,0.7761977921970434,0.19077801976725056,0.8406763626652455,0.2945989492152104
80,612.1270635268268,0.7839888701841423,0.20956579232234876,0.8465355770384613,0.3110909332729439
90,549.84862204159,0.7814336744317674,0.217228896593085,0.8415568758379108,0.3171759501954382
100,497.4905440386604,0.7878934362418293,0.2205515536322093,0.8391828439743462,0.32156091971198913
10,1262.913450353286,0.8204169671391716,0.20462066081707891,0.8673114278304774,0.3105501048150037
20,1081.930004344267,0.8410700592640777,0.2308341142834972,0.8736213972359398,0.33346462706768815
30,948.2087168974035,0.8380444943346825,0.2334471573414843,0.8733894653296767,0.3281738953260705
40,906.8538073371438,0.8246445799376255,0.22411950337041342,0.8706364815233515,0.32413255072358
50,786.7837192311007,0.8248710445480428,0.2475080708445186,0.8680751474879209,0.3474365581946936
60,729.3391674266142,0.8222215105662156,0.2252658434115699,0.8635866927237728,0.32657928245049767
70,639.0340773638557,0.8117676798372351,0.20413003680206987,0.8544333196928833,0.31654085362922446
80,605.1044865776511,0.7983582854208687,0.19484518898748765,0.8433803365279395,0.32087778074751916
90,544.5898967069738,0.8062244605923392,0.23034387706670212,0.8436267354681659,0.3174305130374506
100,564.1092542760513,0.7960169087110756,0.2115928041046988,0.8378177079905544,0.3112163764574085
10,1239.3950168385225,0.8208905438668614,0.29611249124872496,0.8817498600916764,0.3896788309020337
20,1052.5954033346736,0.8295397064551637,0.2772350219483967,0.8893047380588691,0.41606071421086327
30,952.5414110071519,0.830925775322916,0.24964623513919768,0.8893582341366609,0.4189955432296537
40,838.6244551714728,0.8251103868190133,0.23829543725591934,0.8885922896621152,0.3877410495290926
50,729.1544593362247,0.8216570047823694,0.2614009306888026,0.8848435618099948,0.39971057398635107
60,649.263292649213,0.8196596360877427,0.27391183617053405,0.8902132570384712,0.4067321226108333
70,621.8372668098001,0.8089383367486029,0.26586323458592764,0.8771849065864852,0.3828884916693764
80,545.5815075145048,0.8063764483493754,0.2687615492646003,0.8745543213628058,0.37698290349953073
90,498.91875233369717,0.8088754019381108,0.27473535967587615,0.8751734555072506,0.3642008059738704
100,500.0119305778952,0.7863341610394813,0.260071978335902,0.8608686470307005,0.3694627936839715
