,mAP,mAP,AUROC,AUROC,AUPR,AUPR,nDCG@10,nDCG@10,P@1,P@1,P@15,P@15,R@15,R@15,Spearman,Spearman,RMSE,RMSE,MAE,MAE,QWK,QWK,Within1,Within1
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
scenario,,,,,,,,,,,,,,,,,,,,,,,,
cold,0.4097759591459,0.02608598413775297,0.8249835747282483,0.018793470915594933,0.2953380022008974,0.025745522099208037,0.6264918910051125,0.04166757812363029,0.7333333333333333,0.05656854249492382,0.5230222222222223,0.04453166749798276,0.27032501333247133,0.02073454572006093,0.4937958696991476,0.06117793712134656,0.8170820134634817,0.05389001095126731,0.6086078908314834,0.03505084342294775,0.41374752364565526,0.05057161935240777,0.9319500875346494,0.01631761287871359
