model,MAP,MAP,AUROC,AUROC,AUPR,AUPR,nDCG@10,nDCG@10,P@15,P@15,R@15,R@15,rare_AP,rare_AP,middle_AP,middle_AP,frequent_AP,frequent_AP,matched_AUPR,matched_AUPR,top100_removed_MAP,top100_removed_MAP
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
CAFNet,0.3395400820003932,0.02351320617648439,0.7959555570948507,0.014520189309094138,0.2517792687575612,0.030415157801960527,0.4922814746863845,0.043028466982219994,0.45324444444444445,0.03711742387352413,0.23050765801975995,0.018881260656422556,0.07574829998052535,0.026003734297448688,0.09946891080708559,0.014220084824688443,0.3887281227440754,0.028044097967385127,0.6635447169285762,0.018471944312954416,0.10889197511215953,0.011515611795319606
CAFNet-D,0.4049613348579708,0.02396670249875208,0.8175610655210932,0.023313187090091204,0.29948808058244814,0.032407054669272475,0.6231585196670388,0.040034057456366116,0.5267555555555555,0.04312144460602909,0.27408323625956893,0.021136001292383355,0.06257306331564841,0.017347100366833415,0.09212622391681058,0.021737351382988383,0.45434942700003483,0.029251772388778987,0.6817425633445099,0.012913783710250605,0.1125939119121973,0.014778762587660699
CAFNet-DG-fixed,0.41335371128662557,0.02479998605084943,0.8257332421038228,0.020982520424338708,0.3066322929666806,0.033453176671805,0.6262305335070516,0.04344324287675774,0.5264888888888889,0.04321265881695059,0.2727215657853247,0.019161821394250354,0.07781535219041713,0.02316456606689807,0.11327275470073166,0.024226133679633704,0.46127933394206755,0.02957229241856503,0.6876513122109046,0.018831740056957324,0.12249299484529215,0.016757896627754735
CAFNet-DG-learned,0.4000768893127377,0.024690439879538156,0.8273097624552721,0.017763832371471222,0.29425871271104975,0.033007550073823014,0.604036089036762,0.04406616123174941,0.5129777777777778,0.039988914787707,0.2661266285166678,0.02225845585652617,0.08206655173882665,0.022352380703053995,0.1119845476996216,0.016327068452856024,0.4471576465635391,0.02863890832014219,0.6829234134918372,0.015698291494379773,0.1208707922070493,0.015659308160032602
