MAP,AUROC,AUPR,nDCG@10,P@15,R@15,rare_AP,middle_AP,frequent_AP,matched_AUPR,top100_removed_MAP,model,strength,fold,mean_gate,rare_gate,middle_gate,frequent_gate
0.42305189269685445,0.843030984025662,0.3213122634199611,0.6438609994445162,0.5262222222222223,0.2902150130163763,0.09418365577418525,0.07712473152241531,0.47510247804684685,0.7171545471380154,0.11060666725130246,learned_gate_shrink_0.2,0.2,4,0.6023697257041931,0.5989781022071838,0.6032827496528625,0.6049373745918274
0.4206597744330691,0.8433970764887123,0.3206951181845652,0.6375173454738523,0.5253333333333334,0.28984465694395006,0.10546993120036965,0.07849511276011324,0.4727739931334671,0.7177886166873078,0.11194605568581321,learned_gate_shrink_0.3,0.3,4,0.6035544872283936,0.5984670519828796,0.6049241423606873,0.6074061393737793
0.4167577577876982,0.8437151122763151,0.31935443094334054,0.6281626027359187,0.5262222222222223,0.29223114990591476,0.1058537140322273,0.07797861677078821,0.46912280575290577,0.7042634535541064,0.1097122168532172,learned_gate_shrink_0.4,0.4,4,0.6047393083572388,0.597956120967865,0.606565535068512,0.6098748445510864
0.4129871250289429,0.8442415813821145,0.3162990148466983,0.6187971101096071,0.5217777777777779,0.2905480678931219,0.10648055334376055,0.08310330523299678,0.46457746042002335,0.717016802755468,0.10793257636739183,learned_gate_shrink_0.6,0.6,4,0.6071088314056396,0.5969341397285461,0.6098482608795166,0.6148118376731873
0.4258681650087388,0.8421866832520113,0.32222381317071536,0.6493087112524745,0.5306666666666667,0.2929372700317891,0.0899016485540964,0.07692879901059721,0.47777948030492867,0.7293888085540552,0.11231718230994368,CAFNet-DG-fixed,,4,0.6,0.6,0.6,0.6
0.3998929538652683,0.8267685863637431,0.29708002532800803,0.6416524447113631,0.5262222222222223,0.284530582069736,0.07506323456686056,0.0627149407799533,0.45635815751237613,0.7111152908689502,0.10669902016174539,CAFNet-D,,4,1.0,1.0,1.0,1.0
0.41092716632897713,0.7754873943710116,0.2930801150724686,0.632288072300176,0.5582222222222222,0.2537322599487071,0.0435633799270426,0.1587571599435721,0.4666352490806102,0.6674847066327553,0.14110499225256373,learned_gate_shrink_0,0.0,5,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.4110541219164521,0.7758333203290999,0.29309374529563775,0.6331966120854079,0.5582222222222222,0.2531931071887584,0.043662750587103304,0.15879271357860505,0.46678028514880227,0.6635602006417605,0.1412456583313606,learned_gate_shrink_0.025,0.025,5,0.5999179482460022,0.5990362763404846,0.5999721884727478,0.6008859276771545
0.4112135281806158,0.77617879296778,0.2931213954329023,0.634116983102418,0.5564444444444444,0.25256039113937573,0.043760360988447246,0.15056440129838017,0.46694979956855936,0.6536032453427996,0.1414670721656208,learned_gate_shrink_0.05,0.05,5,0.5998358130455017,0.5980726480484009,0.5999444127082825,0.6017718315124512
0.41079981292424134,0.7765285056646714,0.29312885682730005,0.6327571504666658,0.5564444444444444,0.2522321083110929,0.04378595186376079,0.1505951042997168,0.4665286709571578,0.6560930716265582,0.14147160391688615,learned_gate_shrink_0.075,0.075,5,0.599753737449646,0.5971089005470276,0.5999166369438171,0.6026577353477478
0.41086956584229656,0.7768797272904765,0.29316245525098916,0.6319088732906798,0.5564444444444444,0.2522321083110929,0.04379785196961693,0.1507579509498027,0.46659066112936076,0.6614188040534721,0.1417481039069868,learned_gate_shrink_0.1,0.1,5,0.5996716618537903,0.5961452722549438,0.599888801574707,0.6035436987876892
0.41057041149345397,0.7775890151846016,0.2931641818257186,0.6324634567762156,0.5564444444444444,0.2522321083110929,0.044215607251476406,0.1506377261082282,0.4662635430793282,0.6564888066911942,0.14122141577255698,learned_gate_shrink_0.15,0.15,5,0.5995074510574341,0.5942178964614868,0.5998331904411316,0.6053155064582825
0.4106217812167509,0.7783059182040519,0.29319164842237316,0.633413702869825,0.5582222222222222,0.25362062205552166,0.0443661744669405,0.15072530215479016,0.46633218569529294,0.659040675408916,0.1411738851631388,learned_gate_shrink_0.2,0.2,5,0.5993433594703674,0.592290461063385,0.5997775793075562,0.6070873737335205
0.4107329203635002,0.7797518373219829,0.2931415339368995,0.635257274650591,0.5555555555555555,0.25331246246613665,0.044176286697587455,0.1501290236157928,0.4664635446328567,0.666247085475886,0.14198083731784195,learned_gate_shrink_0.3,0.3,5,0.599014937877655,0.588435709476471,0.5996663570404053,0.610630989074707
0.4106136234307006,0.7812150354379963,0.29308837258526804,0.6353523754950688,0.5537777777777778,0.2510282137994429,0.04445962151168937,0.14973554007970277,0.46631881019078975,0.6596984338245944,0.14464602068260377,learned_gate_shrink_0.4,0.4,5,0.5986865758895874,0.5845809578895569,0.5995551347732544,0.6141746640205383
0.4074119842664751,0.7841418369343709,0.29267593759432453,0.6262160884443118,0.5466666666666666,0.24528861801724441,0.045601888751575226,0.14882587803360045,0.4628071995835217,0.6624463787879031,0.1445234429410932,learned_gate_shrink_0.6,0.6,5,0.5980299115180969,0.576871395111084,0.5993326902389526,0.6212619543075562
0.410927125445096,0.7754873911673408,0.2930800604469537,0.632288072300176,0.5582222222222222,0.2537322599487071,0.043563379927042595,0.15875619657086054,0.4666352490806102,0.6646248519804517,0.1411049127966476,CAFNet-DG-fixed,,5,0.6,0.6,0.6,0.6
0.4052611846167645,0.761126294783949,0.2902406149409133,0.6229614982359685,0.5448888888888888,0.25127426322172824,0.041923374408796246,0.11132466711032035,0.4625965318837978,0.6596868390552958,0.12430892716110538,CAFNet-D,,5,1.0,1.0,1.0,1.0
0.4258006627279065,0.8259435466118012,0.31999629345621405,0.6562655997270409,0.5457777777777777,0.27218700738908497,0.08797216385696846,0.1427358559890392,0.47522247714906485,0.6817531147108838,0.1304789281369337,learned_gate_shrink_0,0.0,6,0.5999999642372131,0.6000000238418579,0.6000000238418579,0.6000000238418579
0.4257396182835755,0.8259044682488972,0.319743077539824,0.6575489493237974,0.5466666666666666,0.27226452676892987,0.08786417959256598,0.14225466391294522,0.47514517424297187,0.6786200715050341,0.13042660597348565,learned_gate_shrink_0.025,0.025,6,0.6000368595123291,0.5993447303771973,0.60004723072052,0.6007674932479858
0.425611751402886,0.8258668618197048,0.31948784292482646,0.6563616479802215,0.5466666666666666,0.27226452676892987,0.08773042309103186,0.1424552755157317,0.474976321629853,0.6725119435101912,0.1303521508540485,learned_gate_shrink_0.05,0.05,6,0.6000736951828003,0.5986894965171814,0.6000943779945374,0.6015350818634033
0.4259669993423125,0.8258277938837215,0.3192775437499821,0.6567767228217524,0.5466666666666666,0.27226452676892987,0.08775603214526162,0.1425037788444817,0.4753111642623302,0.6762112275849388,0.13040674176330655,learned_gate_shrink_0.075,0.075,6,0.6001103520393372,0.598034143447876,0.6001416444778442,0.6023025512695312
0.4259745222702997,0.8257853250336014,0.3190435940861283,0.657643434832027,0.5448888888888889,0.27091368249125636,0.08771707339261933,0.14261731111777476,0.47527940409044145,0.6765392418155007,0.1304478982984205,learned_gate_shrink_0.1,0.1,6,0.6001473069190979,0.5973788499832153,0.600188672542572,0.603070080280304
0.42563571803358136,0.8256929703167344,0.31851919177111276,0.6571943567161462,0.5448888888888889,0.2702429507839393,0.08765461629353939,0.1441839960394305,0.47489632345064203,0.6780587707035832,0.12941449648485762,learned_gate_shrink_0.15,0.15,6,0.6002208590507507,0.5960683226585388,0.6002830862998962,0.6046051383018494
0.42548124309244223,0.8255923679051843,0.3179246455728604,0.6570758294488431,0.5466666666666666,0.27312302133067645,0.08764787991424614,0.14400406514712147,0.47467191460214714,0.6774231066159664,0.1292806849901292,learned_gate_shrink_0.2,0.2,6,0.6002944111824036,0.5947576761245728,0.6003774404525757,0.60614013671875
0.4239843465088113,0.8253566378081116,0.3166354813831998,0.6541740939899324,0.5475555555555555,0.2735559489729064,0.08758702435107533,0.14251039299341559,0.47304692735209014,0.6799109464623267,0.12772221906962936,learned_gate_shrink_0.3,0.3,6,0.6004416346549988,0.5921365022659302,0.6005662083625793,0.6092102527618408
