model,n_folds,path,MAP_mean,MAP_std,auc_all_mean,auc_all_std,aupr_all_mean,aupr_all_std,nDCG_mean,nDCG_std,P1_mean,P1_std,P15_mean,P15_std,R15_mean,R15_std,spearman_mean,spearman_std,rMSE_mean,rMSE_std,MAE_mean,MAE_std
CAFNet100_original,10,D:\CAFNet-master-master\result_WS\lr0.0004-2\10WS_CAFNet_knn=10_wd=0.001_epoch=100_lamb=0.03_lr0.0004_dim=200_eps=0.5_DF=False_PCA=False_not-FC=False_cosine_abl=CA_gate_new_loss=focal\CAFNet_result.csv,0.20609438636792676,0.01692986171810621,0.9105972873798033,0.003190528000343014,0.08446657240370102,0.005994488296927388,0.42498829543149236,0.022129801570292686,0.21458211614222905,0.03007375364863532,0.11321502619158404,0.004914431268648402,0.39665377765803356,0.013777304408350111,0.5118646327003464,0.02630650911333603,1.2262210028790155,0.056724460909679385,0.894887661,0.04543202618577155
WarmPlus_rank_pop_f3,3,D:\CAFNet-master-master\result_WS\10warmplus_rank_pop_f3_CAFNet_knn=10_wd=0.001_epoch=100_lamb=0.03_lr0.0004_dim=200_eps=0.5_DF=False_PCA=False_not-FC=False_cosine_abl=CA_gate_new_loss=focal_cal=rank_pop\CAFNet_result.csv,0.22970032455201683,0.0028669651817877836,0.8944856926713372,0.003950023704686267,0.0672554455467434,0.0016294867488464634,0.47657026536682934,0.01514400666629672,0.3202234324924452,0.016438223088938973,0.11830531887131794,0.0011658710138345864,0.37129821346102543,0.00822057549689431,0.5020138056830116,0.008823306000886686,1.2959264966547834,0.05254631708327306,0.9509394366666667,0.05069087706264351
Decoupled_v2_f3,3,D:\CAFNet-master-master\result_WS\10decoupled_v2_list0.1_f3_CAFNetDecoupled_knn=10_wd=0.001_epoch=50_lamb=0.03_lr0.0004_dim=200_eps=0.5_DF=False_PCA=False_not-FC=False_cosine_abl=CA_gate_new_loss=focal_mix=0.3_aw=1.0_fw=1.0_rw=0.05_popw=0.1_biasw=1.0_listw=0.1\CAFNetDecoupled_result.csv,0.21641031277073675,0.003261084528329682,0.8705944453167932,0.005725245596171272,0.06391208391748847,0.0022712715799254753,0.47344090596371285,0.015764870967656972,0.3187241488607485,0.020742620464413154,0.1104370894063071,0.0007916743361997385,0.3518704116158708,0.006772236282924248,0.6321592953351824,0.010174228066281845,0.7548609319342248,0.011877457767067414,0.5517857266666667,0.004801454248801417
Decoupled_v3_f3_ab1_ar1,3,D:\CAFNet-master-master\result_WS\10decoupled_v3_ab1.0_ar1.0_f3_CAFNetDecoupled_knn=10_wd=0.001_epoch=50_lamb=0.03_lr0.0004_dim=200_eps=0.5_DF=False_PCA=False_not-FC=False_cosine_abl=CA_gate_new_loss=focal_mix=0.3_aw=1.0_fw=1.0_rw=0.05_popw=0.1_biasw=1.0_listw=0.1_abw=1.0_arw=1.0\CAFNetDecoupled_result.csv,0.22655644097901786,0.001707907673540156,0.9079935885341781,0.005791497685375154,0.1212557777531364,0.011964490990567525,0.4807289341814874,0.016237826012603006,0.32284021458817813,0.02045659546124472,0.11688442653596309,0.0010633421799221292,0.3644799235858021,0.006778720737197708,0.6637716974305007,0.009084559366279025,0.7333319080987363,0.005402620284041753,0.5313005133333334,0.002798973693433621
Decoupled_v3_best_f10,10,D:\CAFNet-master-master\result_WS\10decoupled_v3_best_ab1.0_ar1.0_f10_CAFNetDecoupled_knn=10_wd=0.001_epoch=50_lamb=0.03_lr0.0004_dim=200_eps=0.5_DF=False_PCA=False_not-FC=False_cosine_abl=CA_gate_new_loss=focal_mix=0.3_aw=1.0_fw=1.0_rw=0.05_popw=0.1_biasw=1.0_listw=0.1_abw=1.0_arw=1.0\CAFNetDecoupled_result.csv,0.223718995508739,0.006347283720708482,0.9099541901726573,0.004908768363777457,0.12185487565064064,0.010043855675785812,0.4731797118064411,0.013418283561484487,0.31877935456631984,0.016348562914031556,0.11616640572765842,0.002113169625449409,0.3651173030546565,0.006602294658995834,0.6786162517294663,0.015316114678514967,0.7067398295868775,0.023206836571876117,0.516155997,0.012799802494247095
