group,model,AP_mean,AP_std,nDCG@10_mean,nDCG@10_std,P@15_mean,P@15_std,R@15_mean,R@15_std
frequent,Gate sigmoid low=0.4 mid=0 high=1 temp=1,0.4800563189259066,0.21034068648599033,0.624558355121074,0.285007804976303,0.5146666666666667,0.2802207365236677,0.3307157710948448,0.18960598731831133
frequent,Gate sigmoid low=0.4 mid=0 high=1 temp=2,0.4833270023918162,0.21206933251742247,0.6229352952988108,0.28558477336975213,0.5161777777777777,0.28243683574741946,0.3314857469990081,0.1909967420592918
frequent,Gate sigmoid low=0.6 mid=0 high=0.8 temp=0.5,0.49340887926148475,0.21412269252325988,0.63271243901773,0.2876310932815455,0.5293333333333333,0.28665931827345853,0.3377007223856427,0.18957811384099993
frequent,Gate sigmoid low=0.6 mid=0 high=0.8 temp=1,0.4934452808856452,0.21399934730931053,0.6328169622331775,0.28702157033911985,0.5280888888888888,0.28730090638470734,0.336769188364826,0.189358403347016
frequent,Gate sigmoid low=0.6 mid=0 high=0.8 temp=2,0.49367274237190395,0.21438485331731974,0.6327626202429247,0.2879225201751356,0.5267555555555556,0.2879645706119176,0.3357616813476646,0.19011183920548452
frequent,Gate sigmoid low=0.6 mid=0 high=0.9 temp=0.5,0.4899569252751807,0.21354929603178616,0.6310271894370694,0.28836424789229087,0.5295111111111112,0.2852922898524612,0.3388819128271824,0.18956985528529552
frequent,Gate sigmoid low=0.6 mid=0 high=0.9 temp=1,0.4902871821894549,0.21361629511196217,0.6303626438179459,0.28793787535353715,0.5277333333333334,0.2848257300248718,0.3381730127896055,0.1902807198860043
frequent,Gate sigmoid low=0.6 mid=0 high=0.9 temp=2,0.49117718984454967,0.21425832536591602,0.6299481409889246,0.28832063556320814,0.5272,0.2862072057175676,0.3369309283383993,0.19043782597835926
frequent,Gate sigmoid low=0.6 mid=0 high=1 temp=0.5,0.48500285628639617,0.2124224930071216,0.6302695601343109,0.2871598933133967,0.5256000000000001,0.284588132191811,0.3358189441010585,0.1885432062249429
frequent,Gate sigmoid low=0.6 mid=0 high=1 temp=1,0.485668041383857,0.21240208974234698,0.6295108984083877,0.2868032999411081,0.5242666666666668,0.2838910764750817,0.33563379326077086,0.19085063781023248
frequent,Gate sigmoid low=0.6 mid=0 high=1 temp=2,0.4879841292621091,0.2133502277141994,0.6273683834429429,0.2871150340688911,0.5258666666666666,0.2841466324064159,0.33781886578332904,0.19198831561966825
middle,CAFNet,0.12209279504321156,0.16382210577190934,0.13450821258458276,0.21661809007297478,0.08738170347003156,0.1409560641301678,0.15146965929831563,0.25047262442717505
middle,CAFNet-D full,0.1117824842933438,0.13002712325378962,0.11512155292527113,0.18101231522017103,0.08286014721345951,0.1326626909610111,0.14699418886482976,0.24503058534724667
middle,Gate piecewise low=0 mid=0 high=0.6 temp=1,0.12209279504321156,0.16382210577190934,0.13450821258458276,0.21661809007297478,0.08738170347003156,0.1409560641301678,0.15146965929831563,0.25047262442717505
middle,Gate piecewise low=0 mid=0 high=0.8 temp=1,0.12209279504321156,0.16382210577190934,0.13450821258458276,0.21661809007297478,0.08738170347003156,0.1409560641301678,0.15146965929831563,0.25047262442717505
middle,Gate piecewise low=0 mid=0 high=0.9 temp=1,0.12209279504321156,0.16382210577190934,0.13450821258458276,0.21661809007297478,0.08738170347003156,0.1409560641301678,0.15146965929831563,0.25047262442717505
middle,Gate piecewise low=0 mid=0 high=1 temp=1,0.12209279504321156,0.16382210577190934,0.13450821258458276,0.21661809007297478,0.08738170347003156,0.1409560641301678,0.15146965929831563,0.25047262442717505
middle,Gate piecewise low=0 mid=0.2 high=0.6 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0 mid=0.2 high=0.8 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0 mid=0.2 high=0.9 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0 mid=0.2 high=1 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0 mid=0.4 high=0.6 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0 mid=0.4 high=0.8 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0 mid=0.4 high=0.9 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0 mid=0.4 high=1 temp=1,0.13200674113595617,0.16517548371973878,0.14359886341765482,0.2201030569704663,0.09390115667718191,0.14365508802935634,0.1679036966275411,0.2601714307450641
middle,Gate piecewise low=0 mid=0.6 high=0.6 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0 mid=0.6 high=0.8 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0 mid=0.6 high=0.9 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0 mid=0.6 high=1 temp=1,0.13095406557653605,0.16112391005732807,0.14088476932716892,0.21728895240826285,0.09316508937960041,0.14420734692000103,0.1731948828252513,0.26999284387052785
middle,Gate piecewise low=0 mid=0.8 high=0.8 temp=1,0.12485220323040963,0.14809392800287402,0.13692464862589923,0.20557242210875173,0.09116719242902208,0.14159180966755422,0.16539720032100683,0.2586047088602294
middle,Gate piecewise low=0 mid=0.8 high=0.9 temp=1,0.12485220323040963,0.14809392800287402,0.13692464862589923,0.20557242210875173,0.09116719242902208,0.14159180966755422,0.16539720032100683,0.2586047088602294
middle,Gate piecewise low=0 mid=0.8 high=1 temp=1,0.12485220323040963,0.14809392800287402,0.13692464862589923,0.20557242210875173,0.09116719242902208,0.14159180966755422,0.16539720032100683,0.2586047088602294
middle,Gate piecewise low=0 mid=0.9 high=0.9 temp=1,0.12161579476982587,0.14705242864552304,0.13026568759460597,0.1985332924364053,0.0889589905362776,0.1377139877663218,0.16036192187780887,0.25623257128468113
middle,Gate piecewise low=0 mid=0.9 high=1 temp=1,0.12161579476982587,0.14705242864552304,0.13026568759460597,0.1985332924364053,0.0889589905362776,0.1377139877663218,0.16036192187780887,0.25623257128468113
middle,Gate piecewise low=0.1 mid=0.2 high=0.6 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.1 mid=0.2 high=0.8 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
middle,Gate piecewise low=0.1 mid=0.2 high=0.9 temp=1,0.12844624332440144,0.16255604604686022,0.14223133013984457,0.21770317441520667,0.09369085173501576,0.14266506637031717,0.1682063285960525,0.2620799818530418
