drug_local_idx,model,AP,nDCG@10,P@15,R@15
6,debias pop0.05 no-res,0.43444057953909343,0.841492960259019,0.7333333333333333,0.1746031746031746
7,debias pop0.05 no-res,0.2469963017746666,0.4736695902179648,0.3333333333333333,0.2777777777777778
8,debias pop0.05 no-res,0.6049018029061967,1.0,0.9333333333333333,0.16666666666666666
9,debias pop0.05 no-res,0.45874756716395665,0.6316243658611128,0.5333333333333333,0.5714285714285714
10,debias pop0.05 no-res,0.39443172307499696,0.7951657524814092,0.6666666666666666,0.20408163265306123
11,debias pop0.05 no-res,0.21663926082530735,0.36005461457723403,0.13333333333333333,0.4
12,debias pop0.05 no-res,0.5048443782093233,0.92663607790064,0.8666666666666667,0.06565656565656566
13,debias pop0.05 no-res,0.3779478341356076,0.7846170207230131,0.4666666666666667,0.2692307692307692
14,debias pop0.05 no-res,0.4740401065324692,0.7471589728148226,0.6666666666666666,0.3448275862068966
15,debias pop0.05 no-res,0.006262117773320393,0.0,0.0,0.0
16,debias pop0.05 no-res,0.10541119601719218,0.14279514403613736,0.2,0.21428571428571427
17,debias pop0.05 no-res,0.39654463718833577,0.640591412903011,0.6,0.2727272727272727
18,debias pop0.05 no-res,0.40247443481064094,0.5677211578528084,0.4666666666666667,0.3181818181818182
19,debias pop0.05 no-res,0.5752360700376387,0.9216017310213247,0.8,0.46153846153846156
20,debias pop0.05 no-res,0.24523235069432056,0.21501812929496178,0.26666666666666666,0.26666666666666666
21,debias pop0.05 no-res,0.6141724937828247,1.0,0.8666666666666667,0.14942528735632185
22,debias pop0.05 no-res,0.15870666027002028,0.24890832702259466,0.26666666666666666,0.1
23,debias pop0.05 no-res,0.30893653082161204,0.4768262035220373,0.4666666666666667,0.11475409836065574
24,debias pop0.05 no-res,0.21377566460318578,0.5321408435198609,0.4,0.17142857142857143
25,debias pop0.05 no-res,0.3215519552753744,0.7183424120903082,0.6,0.11538461538461539
26,debias pop0.05 no-res,0.5747163483557034,1.0,0.9333333333333333,0.04778156996587031
27,debias pop0.05 no-res,0.5325602248802295,0.8701249883466594,0.6666666666666666,0.24390243902439024
28,debias pop0.05 no-res,0.05723254760601039,0.0,0.0,0.0
29,debias pop0.05 no-res,0.24741411822702575,0.44006674047819444,0.5333333333333333,0.16
30,debias pop0.05 no-res,0.521693715741428,0.7084409501232901,0.4666666666666667,0.4375
31,debias pop0.05 no-res,0.41047226755734206,0.7467045958894682,0.6,0.36
32,debias pop0.05 no-res,0.31548135245951586,0.6371523797895857,0.3333333333333333,0.19230769230769232
33,debias pop0.05 no-res,0.2018010684974728,0.14279514403613736,0.26666666666666666,0.25
34,debias pop0.05 no-res,0.40546674233682645,0.6816604510406282,0.7333333333333333,0.2682926829268293
35,debias pop0.05 no-res,0.0630721428277937,0.0,0.06666666666666667,0.1111111111111111
36,debias pop0.05 no-res,0.34611526140772353,0.77990823370192,0.8,0.19047619047619047
37,debias pop0.05 no-res,0.3245700989408083,0.48116653082367977,0.26666666666666666,0.6666666666666666
38,debias pop0.05 no-res,0.47781709423491425,1.0,0.8,0.21428571428571427
39,debias pop0.05 no-res,0.3737954251142308,0.6172839611614819,0.5333333333333333,0.0975609756097561
40,debias pop0.05 no-res,0.6968230254180324,1.0,0.8666666666666667,0.30952380952380953
41,debias pop0.05 no-res,0.025547054736958306,0.0,0.0,0.0
42,debias pop0.05 no-res,0.38804535609979196,0.77990823370192,0.8,0.061855670103092786
43,debias pop0.05 no-res,0.6237911375360562,0.8611375561264456,0.8,0.5
44,debias pop0.05 no-res,0.06102625382513929,0.13886244387355456,0.06666666666666667,0.034482758620689655
45,debias pop0.05 no-res,0.8509090909090908,0.8539316501572937,0.3333333333333333,1.0
46,debias pop0.05 no-res,0.14164229955305005,0.09791292534996782,0.13333333333333333,0.2857142857142857
47,debias pop0.05 no-res,0.47272333527838534,0.8572048559638626,0.8,0.3157894736842105
48,debias pop0.05 no-res,0.4622748979298143,0.9305687780632229,0.8,0.35294117647058826
49,debias pop0.05 no-res,0.33285989684515366,0.5541432109622959,0.26666666666666666,0.23529411764705882
50,debias pop0.05 no-res,0.5417772179025053,0.7573821447149967,0.4666666666666667,0.5384615384615384
51,debias pop0.05 no-res,0.5366523679894909,0.6371523797895857,0.5333333333333333,0.2962962962962963
52,debias pop0.05 no-res,0.23103262906182026,0.2172607128522299,0.3333333333333333,0.08064516129032258
53,debias pop0.05 no-res,0.3491290066629584,0.510927102244958,0.26666666666666666,0.4444444444444444
54,debias pop0.05 no-res,0.40048838698527495,0.6652907408280684,0.6666666666666666,0.35714285714285715
55,debias pop0.05 no-res,0.3554377622320314,0.9148568823583791,0.6,0.2903225806451613
56,debias pop0.05 no-res,0.2691539882213898,0.3597099118518293,0.3333333333333333,0.29411764705882354
57,debias pop0.05 no-res,0.7250017118376046,1.0,1.0,0.05434782608695652
58,debias pop0.05 no-res,0.4198641618117882,0.5026317885449212,0.2,0.375
59,debias pop0.05 no-res,0.5111154512362317,0.9052116356304495,0.6666666666666666,0.45454545454545453
60,debias pop0.05 no-res,0.1385877037480318,0.35895421017163476,0.2,0.15
61,debias pop0.05 no-res,0.4903677147214467,0.6652907408280684,0.5333333333333333,0.2222222222222222
62,debias pop0.05 no-res,0.6361149492606882,1.0,0.9333333333333333,0.4375
63,debias pop0.05 no-res,0.5900878833200465,0.8701249883466594,0.6666666666666666,0.5
64,debias pop0.05 no-res,0.37138180754308686,0.5481351590340574,0.5333333333333333,0.25806451612903225
65,debias pop0.05 no-res,0.46406540322871864,0.7849818707050383,0.6,0.2903225806451613
66,debias pop0.05 no-res,0.3949232102661554,0.510383374527714,0.2,0.375
67,debias pop0.05 no-res,0.48669926558753,0.668306326910793,0.4,0.6
68,debias pop0.05 no-res,0.4250691458680903,0.8701249883466594,0.8666666666666667,0.12745098039215685
69,debias pop0.05 no-res,0.3036572969435028,0.633219679627003,0.5333333333333333,0.10256410256410256
70,debias pop0.05 no-res,0.8490981240981241,0.9216017310213247,0.6666666666666666,0.9090909090909091
71,debias pop0.05 no-res,0.4567626724317949,1.0,0.9333333333333333,0.2413793103448276
72,debias pop0.05 no-res,0.36378759902858326,0.77990823370192,0.8,0.19672131147540983
73,debias pop0.05 no-res,0.2093292542820503,0.09478836436955079,0.26666666666666666,0.23529411764705882
74,debias pop0.05 no-res,0.13594976005273662,0.2200917662980802,0.13333333333333333,0.13333333333333333
75,debias pop0.05 no-res,0.5394888475595311,0.7600791051976192,0.6666666666666666,0.5882352941176471
76,debias pop0.05 no-res,0.18013563652412584,0.3052348839397012,0.13333333333333333,0.16666666666666666
77,debias pop0.05 no-res,0.08468462029247656,0.0,0.0,0.0
78,debias pop0.05 no-res,0.4972369841444334,0.9305687780632229,0.8666666666666667,0.10236220472440945
79,debias pop0.05 no-res,0.3230023939940916,0.5388856921828066,0.4666666666666667,0.35
80,debias pop0.05 no-res,0.5984119227053453,0.9305687780632229,0.8666666666666667,0.065
81,debias pop0.05 no-res,1.0,1.0,0.3333333333333333,1.0
82,debias pop0.05 no-res,0.34793817229760765,0.6906478832608419,0.4,0.2
83,debias pop0.05 no-res,0.26745670698586815,0.44409732781325584,0.2,0.23076923076923078
84,debias pop0.05 no-res,0.35636624782154264,0.6687607038361473,0.5333333333333333,0.36363636363636365
85,debias pop0.05 no-res,0.15484395258410755,0.21501812929496178,0.26666666666666666,0.07692307692307693
86,debias pop0.05 no-res,0.5537708416942035,0.5645252544249328,0.6,0.34615384615384615
87,debias pop0.05 no-res,0.5278068655290193,0.8512360941594275,0.8,0.2222222222222222
88,debias pop0.05 no-res,0.1018692710258074,0.22119341301481268,0.2,0.1875
89,debias pop0.05 no-res,0.25403998316645615,0.24618570546556087,0.26666666666666666,0.3333333333333333
90,debias pop0.05 no-res,0.6973024593517633,0.7788065869851875,0.8,0.3
