drug_local_idx,model,matched_AUROC,matched_AUPR,pos_gt_ctrl_rate,pos_minus_ctrl_score
51,debias pop0.02 no-res,0.7547325102880659,0.7543340099970994,0.8,0.46914023149379147
51,debias pop0.05 no-res,0.8104252400548696,0.7848427707471368,0.837037037037037,0.8273618409479105
51,debias pop0.02 residual,0.7492455418381344,0.7576196838602944,0.8,0.5355473557556117
51,debias weighted rb1.5,0.747599451303155,0.7469048088082553,0.8,0.39990937169641255
51,debias weighted rb2.0,0.757201646090535,0.7427125534209356,0.8222222222222222,0.46554873282158815
51,matched-BPR pop0.05 no-res,0.6965706447187928,0.7315425732953178,0.762962962962963,0.5126142451194702
51,matched-BPR pop0.10 no-res,0.7602194787379972,0.7662182654726655,0.7925925925925926,0.6767621254479443
51,matched-BPR pop0.05 residual,0.6927297668038408,0.7261347815230526,0.725925925925926,0.5011462225958153
51,Global popularity,0.676406035665295,0.7231271124958192,0.7333333333333333,0.1150946502057613
52,CAFNet,0.5295525494276795,0.5524424016382099,0.5548387096774193,0.16573328955038902
52,CAFNet-D full,0.5335067637877211,0.5279717697978261,0.4967741935483871,0.16873818717055744
52,debias pop0.02 no-res,0.541207075962539,0.5457252993877473,0.5580645161290323,0.10394732093123059
52,debias pop0.05 no-res,0.513891779396462,0.5268603021478562,0.5096774193548387,0.047341337607752894
52,debias pop0.02 residual,0.5069198751300728,0.5199266032342693,0.5129032258064516,0.02558497042064705
52,debias weighted rb1.5,0.5178980228928199,0.5258293684695399,0.5096774193548387,0.02788417302973328
52,debias weighted rb2.0,0.5384495317377732,0.5293307339019869,0.5741935483870968,0.08680464435488947
52,matched-BPR pop0.05 no-res,0.513735691987513,0.5253469902939413,0.4935483870967742,0.025093196642645196
52,matched-BPR pop0.10 no-res,0.5058272632674298,0.5199712099896253,0.47419354838709676,0.013493451388973399
52,matched-BPR pop0.05 residual,0.5421436004162331,0.5386474013426321,0.5451612903225806,0.0680711408566323
52,Global popularity,0.5204994797086369,0.5373526455276972,0.4838709677419355,0.011005973715651134
53,CAFNet,0.5308641975308642,0.5650091678476407,0.5555555555555556,0.1277788033088048
53,CAFNet-D full,0.6790123456790124,0.719396429678109,0.6888888888888889,0.2959922879934311
53,debias pop0.02 no-res,0.6592592592592592,0.7574752414676627,0.6444444444444445,0.19861426121658757
53,debias pop0.05 no-res,0.6419753086419753,0.7650914145704322,0.6,0.28885489768452116
53,debias pop0.02 residual,0.6518518518518518,0.7556547613205697,0.6444444444444445,0.20367885656240917
53,debias weighted rb1.5,0.6444444444444445,0.7527845136347426,0.6222222222222222,0.1074112117911379
53,debias weighted rb2.0,0.6395061728395061,0.7324338827387608,0.6222222222222222,0.14579599760472775
53,matched-BPR pop0.05 no-res,0.654320987654321,0.764966129549463,0.6444444444444445,0.22061169520020493
53,matched-BPR pop0.10 no-res,0.6691358024691358,0.7729978354978355,0.6,0.3986225158390071
53,matched-BPR pop0.05 residual,0.6765432098765432,0.7775889673578724,0.6666666666666666,0.4243432381914722
53,Global popularity,0.7160493827160495,0.7876760955930087,0.7555555555555555,0.17708641975308642
54,CAFNet,0.6821428571428572,0.7199704017175508,0.8142857142857143,0.5624045465673719
54,CAFNet-D full,0.5823979591836734,0.6593904960243322,0.6571428571428571,0.33450447340895023
54,debias pop0.02 no-res,0.711734693877551,0.7458049724483683,0.8571428571428571,0.5871838078834116
54,debias pop0.05 no-res,0.7,0.7376361629751493,0.8428571428571429,0.7773739373910108
54,debias pop0.02 residual,0.6627551020408163,0.7314457196163691,0.8214285714285714,0.48452533373077
54,debias weighted rb1.5,0.7454081632653061,0.7698961211632932,0.8785714285714286,0.5752086050492445
54,debias weighted rb2.0,0.7551020408163266,0.7789609334880367,0.8857142857142857,0.7043008727154562
54,matched-BPR pop0.05 no-res,0.7224489795918367,0.762695604762445,0.8785714285714286,0.7091626059663083
54,matched-BPR pop0.10 no-res,0.7385204081632654,0.7648469518928293,0.9071428571428571,0.7845333692152053
54,matched-BPR pop0.05 residual,0.7020408163265306,0.7310504002748778,0.8214285714285714,0.6166880886735661
54,Global popularity,0.5822704081632653,0.6597695371516844,0.5857142857142857,0.095015873015873
55,CAFNet,0.572528616024974,0.6822829536174052,0.5806451612903226,0.4908274598179325
55,CAFNet-D full,0.5687825182101978,0.6932376574754684,0.6387096774193548,0.7305876530947224
55,debias pop0.02 no-res,0.5927159209157128,0.6689875068810188,0.7032258064516129,0.4647493760191625
55,debias pop0.05 no-res,0.6570239334027055,0.699877351311263,0.832258064516129,0.8413938557368613
55,debias pop0.02 residual,0.5823100936524453,0.6661257660328883,0.6838709677419355,0.376774221346263
55,debias weighted rb1.5,0.6376690946930281,0.6898646045982515,0.7806451612903226,0.5958437548589802
55,debias weighted rb2.0,0.5454734651404787,0.6364783303744372,0.5935483870967742,0.20529242169953163
55,matched-BPR pop0.05 no-res,0.5866805411030177,0.6686403464530173,0.6774193548387096,0.550755698630406
55,matched-BPR pop0.10 no-res,0.694901144640999,0.7191911316911578,0.896774193548387,1.0648960537727803
55,matched-BPR pop0.05 residual,0.5852237252861603,0.6682297267290902,0.6967741935483871,0.4202205619504375
55,Global popularity,0.5697190426638918,0.6761137884701872,0.6193548387096774,0.10691517323775387
56,CAFNet,0.77439446366782,0.7567317807827767,0.8,0.7132696782841402
56,CAFNet-D full,0.7294117647058824,0.7560802090675561,0.7647058823529411,0.6590505408890107
56,debias pop0.02 no-res,0.6560553633217993,0.694741075167341,0.6941176470588235,0.23378786911420962
56,debias pop0.05 no-res,0.6131487889273357,0.6560612248279517,0.6235294117647059,0.2700152288903208
56,debias pop0.02 residual,0.6449826989619377,0.6990904566028763,0.6352941176470588,0.25054539801443326
56,debias weighted rb1.5,0.6366782006920415,0.684671899384943,0.6352941176470588,0.19432476658154937
56,debias weighted rb2.0,0.6186851211072664,0.6726429740692086,0.6470588235294118,0.17379075641031652
56,matched-BPR pop0.05 no-res,0.639446366782007,0.6964423684618857,0.6941176470588235,0.26639214035342723
56,matched-BPR pop0.10 no-res,0.6449826989619376,0.687477967748582,0.6470588235294118,0.3401276590412154
56,matched-BPR pop0.05 residual,0.6269896193771626,0.680435802096478,0.6235294117647059,0.28808828548473475
56,Global popularity,0.6650519031141868,0.712915781361414,0.6823529411764706,0.10393028322440087
57,CAFNet,0.6275152278932996,0.6459985995345504,0.663768115942029,0.5409453211676167
57,CAFNet-D full,0.6651386263390044,0.6659213798770289,0.7130434782608696,0.9172249369174782
57,debias pop0.02 no-res,0.5938379542113001,0.6137283714657205,0.6818840579710145,0.3674152303007904
57,debias pop0.05 no-res,0.6009504305818105,0.6147040856336942,0.7159420289855073,0.292757758398817
57,debias pop0.02 residual,0.489545263600084,0.5331203848820552,0.4855072463768116,-0.02647972709931217
57,debias weighted rb1.5,0.437284709094728,0.4937607708943469,0.4007246376811594,-0.1704551874126807
57,debias weighted rb2.0,0.5175094517958412,0.5652888388766002,0.5434782608695652,0.04593265413887043
57,matched-BPR pop0.05 no-res,0.491482881747532,0.5338675036906346,0.4956521739130435,-0.013711790030525214
57,matched-BPR pop0.10 no-res,0.5418084436042848,0.5773759643059359,0.5963768115942029,0.15549007481557953
57,matched-BPR pop0.05 residual,0.4979626128964503,0.5519145608773337,0.5152173913043478,0.014697345070864844
57,Global popularity,0.5201060701533291,0.5705978933112659,0.5166666666666667,0.025078904991948467
58,CAFNet,0.8187500000000001,0.862675670673903,0.825,0.8286901831626892
58,CAFNet-D full,0.821875,0.8569623327687843,0.85,0.8046482373028994
58,debias pop0.02 no-res,0.728125,0.7867366895042729,0.75,0.3935158254113048
58,debias pop0.05 no-res,0.75625,0.800929130349862,0.775,0.48987342985346916
58,debias pop0.02 residual,0.7875,0.8310590745732256,0.825,0.4260450955480337
58,debias weighted rb1.5,0.66875,0.7590507461732656,0.7,0.18824203256517652
58,debias weighted rb2.0,0.7000000000000001,0.7714542046233993,0.75,0.2555685198865831
58,matched-BPR pop0.05 no-res,0.7093750000000001,0.7702652120205312,0.75,0.48740807808935643
58,matched-BPR pop0.10 no-res,0.74375,0.8006283068783069,0.75,0.5629850689321756
58,matched-BPR pop0.05 residual,0.74375,0.7945565599977364,0.775,0.4553771407343447
58,Global popularity,0.7156250000000001,0.7806070618570619,0.7,0.16118518518518518
59,CAFNet,0.7983471074380165,0.7830698632292759,0.8636363636363636,1.1631482127376578
59,CAFNet-D full,0.6900826446280992,0.7721445326512479,0.8,0.8501267621462996
59,debias pop0.02 no-res,0.686776859504132,0.768384425334642,0.7636363636363637,0.4950291483239694
59,debias pop0.05 no-res,0.6946280991735538,0.7729146546137791,0.8181818181818182,0.67277032319795
59,debias pop0.02 residual,0.7099173553719008,0.7713258073090379,0.7818181818181819,0.5493275946979834
59,debias weighted rb1.5,0.7152892561983472,0.7856758037199022,0.8363636363636363,0.38908072872595356
59,debias weighted rb2.0,0.6388429752066116,0.7347319173316764,0.6909090909090909,0.28933146221732553
59,matched-BPR pop0.05 no-res,0.7272727272727272,0.7831855343729719,0.8181818181818182,0.6296819582496854
59,matched-BPR pop0.10 no-res,0.7024793388429752,0.7758371632900929,0.7909090909090909,0.6762474953112277
59,matched-BPR pop0.05 residual,0.7074380165289256,0.7785094571093978,0.7909090909090909,0.6999477409165014
59,Global popularity,0.6840909090909091,0.7748971696868319,0.7454545454545455,0.1649292929292929
60,CAFNet,0.5765,0.6094264411592015,0.59,0.36276024974882604
60,CAFNet-D full,0.464,0.561570698800858,0.35,-0.2670289334841073
60,debias pop0.02 no-res,0.376,0.5139955672148078,0.36,-0.2528079054132104
60,debias pop0.05 no-res,0.335,0.5000114698341338,0.35,-0.4785421347618103
60,debias pop0.02 residual,0.3559999999999999,0.5067258153789793,0.32,-0.3425512632541359
60,debias weighted rb1.5,0.363,0.5074080844276809,0.36,-0.30635282784700396
60,debias weighted rb2.0,0.366,0.5126354668203886,0.33,-0.27756835643202066
60,matched-BPR pop0.05 no-res,0.35500000000000004,0.5069180855296428,0.34,-0.2721554413251579
60,matched-BPR pop0.10 no-res,0.3785,0.5162275012070354,0.31,-0.26539800884202125
60,matched-BPR pop0.05 residual,0.364,0.510698657532364,0.31,-0.2905789511371404
60,Global popularity,0.5035000000000001,0.5707588644873846,0.49,0.04244444444444444
61,CAFNet,0.7200617283950618,0.7255106381735498,0.7444444444444445,0.6633622608251042
61,CAFNet-D full,0.7347222222222222,0.7176687736076661,0.7611111111111111,1.3117124401239886
61,debias pop0.02 no-res,0.6722222222222223,0.6884614246178323,0.6833333333333333,0.2643482039579087
61,debias pop0.05 no-res,0.6787037037037037,0.6975912943790431,0.6833333333333333,0.34784273939828075
61,debias pop0.02 residual,0.6652777777777779,0.6776679543372649,0.6611111111111111,0.2254416132449276
61,debias weighted rb1.5,0.6790123456790124,0.6788332169074259,0.7111111111111111,0.2564127655492889
61,debias weighted rb2.0,0.6797839506172839,0.67602587874061,0.7166666666666667,0.17698108209814462
61,matched-BPR pop0.05 no-res,0.6689814814814815,0.6926971060356458,0.6888888888888889,0.2989720803168085
61,matched-BPR pop0.10 no-res,0.692283950617284,0.7118210353554459,0.7166666666666667,0.3873475245303578
61,matched-BPR pop0.05 residual,0.6317901234567901,0.6632943906093985,0.6111111111111112,0.150509139119337
61,Global popularity,0.6781635802469137,0.6922193227287418,0.6722222222222223,0.09341563786008232
62,CAFNet,0.7591796875000001,0.8266050800577647,0.8,0.8553179258480668
62,CAFNet-D full,0.69453125,0.797089069846071,0.7625,0.46985985884675757
62,debias pop0.02 no-res,0.690625,0.7881504413622633,0.75,0.3211347409029258
62,debias pop0.05 no-res,0.696484375,0.803656414938116,0.73125,0.3859497494646348
62,debias pop0.02 residual,0.6783203125,0.7667344114522654,0.725,0.36009347275830805
62,debias weighted rb1.5,0.6234375,0.664509663438985,0.65625,0.17588254694128408
62,debias weighted rb2.0,0.62890625,0.6576803708556649,0.6625,0.1842846974497661
62,matched-BPR pop0.05 no-res,0.68203125,0.7815864977852619,0.74375,0.4062595838215202
62,matched-BPR pop0.10 no-res,0.68515625,0.794356417795108,0.71875,0.46673192067537456
62,matched-BPR pop0.05 residual,0.6900390625,0.7909502997159301,0.75,0.2955492998007685
62,Global popularity,0.7009765625,0.8024031475501168,0.775,0.1625648148148148
63,CAFNet,0.675,0.7558467900743098,0.74,0.5980188108980655
63,CAFNet-D full,0.6900000000000001,0.7930081486068628,0.74,0.4937593886256218
63,debias pop0.02 no-res,0.7705000000000001,0.820658860284531,0.88,0.6550614342652261
63,debias pop0.05 no-res,0.7715,0.8269325052030894,0.91,0.6313783829286694
63,debias pop0.02 residual,0.7495,0.8135703795895393,0.83,0.5571780295856297
63,debias weighted rb1.5,0.7470000000000001,0.8251338148523208,0.84,0.3775722403824329
63,debias weighted rb2.0,0.745,0.7900878107633126,0.85,0.4167084482312202
63,matched-BPR pop0.05 no-res,0.7285,0.8089587704578509,0.81,0.6242753798887134
63,matched-BPR pop0.10 no-res,0.7529999999999999,0.82030105334575,0.86,0.6302525433711708
63,matched-BPR pop0.05 residual,0.7780000000000001,0.8275151065312187,0.88,0.6463209192315117
63,Global popularity,0.70875,0.7982452775720559,0.83,0.19539259259259262
64,CAFNet,0.6894901144640999,0.6570089009526127,0.7161290322580646,0.6278997382810039
64,CAFNet-D full,0.654318418314256,0.6291091605975415,0.7161290322580646,0.46072722718480136
64,debias pop0.02 no-res,0.6491155046826221,0.6433585067135865,0.6903225806451613,0.31810503691254605
64,debias pop0.05 no-res,0.6349635796045786,0.6203635827089811,0.6516129032258065,0.42987406369178527
64,debias pop0.02 residual,0.6451612903225806,0.6132948048166483,0.6645161290322581,0.4334586517945413
64,debias weighted rb1.5,0.6041623309053069,0.5653471883771017,0.6258064516129033,0.3619423163994666
64,debias weighted rb2.0,0.58210197710718,0.5870025923093273,0.5612903225806452,0.21206598087784745
64,matched-BPR pop0.05 no-res,0.6416233090530697,0.6464023566696379,0.6774193548387096,0.39313168649471575
64,matched-BPR pop0.10 no-res,0.6688865764828303,0.6462379525183375,0.6838709677419355,0.566212616031689
64,matched-BPR pop0.05 residual,0.6320499479708637,0.6216149276067802,0.6258064516129033,0.38074814001879387
64,Global popularity,0.6007284079084286,0.6291584993837115,0.6387096774193548,0.07029868578255676
65,CAFNet,0.7263267429760666,0.74835524928786,0.7225806451612903,0.9726661286527111
65,CAFNet-D full,0.7841831425598336,0.7907386813305771,0.8258064516129032,1.03084708389736
65,debias pop0.02 no-res,0.6239334027055151,0.6994946748736208,0.632258064516129,0.2763535865372227
65,debias pop0.05 no-res,0.6264308012486992,0.7005885720728037,0.6193548387096774,0.2982247090387729
65,debias pop0.02 residual,0.6682622268470344,0.7201691989902669,0.6967741935483871,0.3429596409321793
65,debias weighted rb1.5,0.6047866805411031,0.6804502051904112,0.6,0.16424712758631477
65,debias weighted rb2.0,0.6437044745057231,0.6909753303010111,0.6645161290322581,0.20584539975970984
65,matched-BPR pop0.05 no-res,0.6156087408949011,0.6997896558317117,0.5935483870967742,0.2741647564475575
65,matched-BPR pop0.10 no-res,0.6022892819979188,0.6879469899406861,0.5612903225806452,0.2532065710833957
65,matched-BPR pop0.05 residual,0.641207075962539,0.7090800322507143,0.632258064516129,0.3061431412735293
65,Global popularity,0.6755463059313215,0.7266615592711058,0.7161290322580646,0.12216009557945041
66,CAFNet,0.46875,0.5416087077560855,0.55,-0.2796831231564284
66,CAFNet-D full,0.46875,0.6402930402930402,0.5,-0.29303901344537736
66,debias pop0.02 no-res,0.534375,0.6729924226459503,0.6,0.08139786310493943
66,debias pop0.05 no-res,0.584375,0.7101304861568961,0.6,0.25839975867420434
66,debias pop0.02 residual,0.575,0.704479610748013,0.55,0.16773772835731507
66,debias weighted rb1.5,0.59375,0.7133785191485826,0.6,0.12003899514675136
66,debias weighted rb2.0,0.534375,0.6790701025704214,0.575,0.07824759278446436
66,matched-BPR pop0.05 no-res,0.621875,0.7241704374057315,0.6,0.29893535263836385
66,matched-BPR pop0.10 no-res,0.6062500000000001,0.7218365577198766,0.6,0.36662635179236525
66,matched-BPR pop0.05 residual,0.609375,0.719389654204569,0.6,0.25785053446888934
66,Global popularity,0.6375,0.726174447857802,0.6,0.12614814814814815
67,CAFNet,0.652,0.7245265908948775,0.74,0.46059925854206085
67,CAFNet-D full,0.7180000000000001,0.8179247822216618,0.84,0.9066184597462416
67,debias pop0.02 no-res,0.7239999999999999,0.8308963063798496,0.84,0.5252357885241509
67,debias pop0.05 no-res,0.71,0.8125750496690107,0.8,0.6879018963873387
67,debias pop0.02 residual,0.7139999999999999,0.8205863121223668,0.82,0.5336751495301724
67,debias weighted rb1.5,0.726,0.8299416653370233,0.84,0.440723517537117
67,debias weighted rb2.0,0.732,0.8338339013094658,0.84,0.5761752962321043
67,matched-BPR pop0.05 no-res,0.72,0.8188756057978748,0.8,0.7094429687410593
67,matched-BPR pop0.10 no-res,0.7379999999999999,0.8399035977007603,0.84,0.911159615367651
67,matched-BPR pop0.05 residual,0.7319999999999999,0.8332510537034872,0.86,0.6884029672294855
67,Global popularity,0.7279999999999999,0.8315644230443816,0.84,0.23629629629629625
68,CAFNet,0.6567474048442907,0.6911470831028808,0.6803921568627451,0.47287800572082106
68,CAFNet-D full,0.6800653594771242,0.7218114591234752,0.7411764705882353,0.6989614501504191
68,debias pop0.02 no-res,0.5187812379853902,0.6013299791571953,0.5450980392156862,0.06881314504562933
68,debias pop0.05 no-res,0.467358708189158,0.5640970900439066,0.4568627450980392,-0.09518845584608761
68,debias pop0.02 residual,0.5103037293348711,0.5971964468204897,0.5274509803921569,0.04290354015207484
68,debias weighted rb1.5,0.5155901576316801,0.6019556422505558,0.5274509803921569,0.06907693772375875
68,debias weighted rb2.0,0.516647443291042,0.596591087214853,0.5313725490196078,0.06011801777663183
68,matched-BPR pop0.05 no-res,0.49628988850442135,0.592653742757923,0.5,0.028002700028831467
68,matched-BPR pop0.10 no-res,0.4814878892733564,0.5758585172544879,0.4647058823529412,-0.030525914930245455
68,matched-BPR pop0.05 residual,0.49713571703191073,0.586761779473331,0.515686274509804,0.017091855066189286
68,Global popularity,0.5817666282199153,0.6499297113621297,0.6411764705882353,0.06242265795206972
69,CAFNet,0.6005259697567389,0.6011420961802937,0.6282051282051282,0.3506362278874104
69,CAFNet-D full,0.5873767258382643,0.6141864495826401,0.6487179487179487,0.5973594408816634
69,debias pop0.02 no-res,0.5550624589086127,0.5865513851809661,0.6153846153846154,0.3220973889913577
69,debias pop0.05 no-res,0.5490795529257068,0.5769494605549663,0.6076923076923076,0.3966418374556666
69,debias pop0.02 residual,0.5722879684418146,0.5970397476554054,0.6615384615384615,0.40528940674013053
69,debias weighted rb1.5,0.5604536489151875,0.5950486026726266,0.6230769230769231,0.3768459052241479
69,debias weighted rb2.0,0.5296186719263642,0.583445017375583,0.5769230769230769,0.1764264774866975
69,matched-BPR pop0.05 no-res,0.5350756081525312,0.5808174782144606,0.5820512820512821,0.23864674477432019
69,matched-BPR pop0.10 no-res,0.5411242603550296,0.5857311702748944,0.5923076923076923,0.2828523594957705
69,matched-BPR pop0.05 residual,0.5285009861932939,0.5728716078003522,0.5743589743589743,0.18698307660718758
69,Global popularity,0.5482084155161078,0.6082130709797436,0.6153846153846154,0.04637796771130104
70,CAFNet,0.9818181818181819,0.9820459873995262,0.9818181818181818,1.9372336268424988
70,CAFNet-D full,0.9074380165289255,0.9527629233511588,0.9090909090909091,1.3591893400658261
70,debias pop0.02 no-res,0.9388429752066115,0.9622534328416682,1.0,0.7786700389263305
70,debias pop0.05 no-res,0.9371900826446281,0.9616562039835698,1.0,1.0569921321489595
70,debias pop0.02 residual,0.9223140495867768,0.9536198489164617,0.9818181818181818,0.765518265623938
70,debias weighted rb1.5,0.9404958677685951,0.964035964035964,1.0,0.7615123882889747
70,debias weighted rb2.0,0.8446280991735537,0.8511028761490542,0.9272727272727272,0.7474856429479338
70,matched-BPR pop0.05 no-res,0.9289256198347107,0.952871689713795,1.0,1.0224509848789736
70,matched-BPR pop0.10 no-res,0.9256198347107437,0.9578134284016637,1.0,1.3229692708362233
70,matched-BPR pop0.05 residual,0.9537190082644628,0.9682839876527107,1.0,1.1800689848986539
70,Global popularity,0.9140495867768594,0.9558198810535259,0.9636363636363636,0.32983164983164975
71,CAFNet,0.7108799048751486,0.7319495776989542,0.7689655172413793,0.84558601464177
71,CAFNet-D full,0.7080856123662307,0.7315833090586312,0.7862068965517242,1.164495109458422
71,debias pop0.02 no-res,0.6232461355529132,0.6852587752100165,0.7310344827586207,0.4490168111238243
71,debias pop0.05 no-res,0.6227705112960761,0.6820135297091672,0.7137931034482758,0.4912242651676181
71,debias pop0.02 residual,0.5940546967895363,0.678013865663733,0.7137931034482758,0.3498287833263648
71,debias weighted rb1.5,0.5667657550535077,0.6681632046888848,0.6379310344827587,0.18458206164811192
71,debias weighted rb2.0,0.6148632580261593,0.6792583349276095,0.7413793103448276,0.3589532122176526
71,matched-BPR pop0.05 no-res,0.6266944114149822,0.6836253858014066,0.7275862068965517,0.5307879610372515
71,matched-BPR pop0.10 no-res,0.6110582639714626,0.676074503668856,0.7137931034482758,0.560927673859586
71,matched-BPR pop0.05 residual,0.6122473246135554,0.6787535708086876,0.7137931034482758,0.47809769714829226
71,Global popularity,0.570332936979786,0.6703972290285585,0.6620689655172414,0.0872337164750958
72,CAFNet,0.6277882289707069,0.6617604904176967,0.6786885245901639,0.5135378616755126
72,CAFNet-D full,0.6227895726955119,0.6653186127870974,0.6983606557377049,0.45353331871208596
72,debias pop0.02 no-res,0.5299650631550659,0.6064279385981395,0.5573770491803278,0.01982522746395382
72,debias pop0.05 no-res,0.5059930126310132,0.6032821277457253,0.49836065573770494,-0.11179198959201085
72,debias pop0.02 residual,0.5286750873421123,0.6064322851509991,0.5508196721311476,-0.014531410636655154
72,debias weighted rb1.5,0.5183015318462779,0.6031715034567211,0.5508196721311476,-0.05260351055194854
72,debias weighted rb2.0,0.518462778822897,0.6017261525172194,0.5540983606557377,-0.06627541555427625
72,matched-BPR pop0.05 no-res,0.5161515721580221,0.5986140796460748,0.5245901639344263,-0.04933759283091201
72,matched-BPR pop0.10 no-res,0.5192152647137867,0.608559950259778,0.5311475409836065,-0.025673326678940518
72,matched-BPR pop0.05 residual,0.5183552808384843,0.6004693501288784,0.5344262295081967,-0.03793288005790749
72,Global popularity,0.5790378930395055,0.6443624751313357,0.6459016393442623,0.07186399514268367
73,CAFNet,0.683044982698962,0.6532359114117733,0.6823529411764706,0.639359376711004
73,CAFNet-D full,0.6934256055363321,0.6474226851285879,0.8117647058823529,0.9971219121533281
73,debias pop0.02 no-res,0.6519031141868512,0.6101856767928254,0.7529411764705882,0.38420988571117903
73,debias pop0.05 no-res,0.6491349480968858,0.6112286561535877,0.7764705882352941,0.47400049891541984
73,debias pop0.02 residual,0.6422145328719724,0.6301901349723688,0.788235294117647,0.36255555488169194
73,debias weighted rb1.5,0.6207612456747404,0.5993289273842297,0.7294117647058823,0.322955737482099
73,debias weighted rb2.0,0.6788927335640139,0.6391550723322789,0.8,0.4019569947767784
73,matched-BPR pop0.05 no-res,0.6193771626297578,0.5973682569263842,0.7176470588235294,0.40338010989567813
73,matched-BPR pop0.10 no-res,0.6089965397923875,0.5915231759138159,0.7294117647058823,0.37131781442200434
73,matched-BPR pop0.05 residual,0.6283737024221454,0.6002473090280269,0.7647058823529411,0.4011866205645835
73,Global popularity,0.5660899653979239,0.5668602658636298,0.6235294117647059,0.029699346405228772
74,CAFNet,0.8551111111111112,0.8744247058914415,0.84,1.8119676742951076
74,CAFNet-D full,0.7813333333333334,0.7813592104261592,0.92,1.7027770025034745
74,debias pop0.02 no-res,0.7066666666666667,0.7090207285845878,0.92,0.7081702241922418
74,debias pop0.05 no-res,0.6728888888888889,0.6803477703500441,0.8266666666666667,0.8205764806270599
74,debias pop0.02 residual,0.7324444444444445,0.7017391737129803,0.88,1.212075668796897
74,debias weighted rb1.5,0.7093333333333334,0.6952087386301781,0.88,0.8519038925444087
74,debias weighted rb2.0,0.6613333333333333,0.6642913216216857,0.8533333333333334,0.46509494695812464
74,matched-BPR pop0.05 no-res,0.7395555555555555,0.7471504440245639,0.9066666666666666,1.0471193473786116
74,matched-BPR pop0.10 no-res,0.5848888888888889,0.6296649118906301,0.7466666666666667,0.48190945625305176
74,matched-BPR pop0.05 residual,0.6835555555555556,0.6867434502105072,0.84,0.9602365758518377
74,Global popularity,0.5395555555555557,0.6088926007556117,0.6133333333333333,0.04454320987654321
75,CAFNet,0.7460207612456746,0.7948229492166917,0.7764705882352941,0.8922275994630421
75,CAFNet-D full,0.8096885813148789,0.8202310983020703,0.8470588235294118,1.096084695791497
75,debias pop0.02 no-res,0.6775086505190312,0.7452880680334023,0.6941176470588235,0.3721813631024869
75,debias pop0.05 no-res,0.7024221453287197,0.7712133025955473,0.7647058823529411,0.5337053128682515
75,debias pop0.02 residual,0.7294117647058823,0.7490167998456887,0.8235294117647058,0.49491210804485225
75,debias weighted rb1.5,0.6719723183391004,0.7160784255768372,0.7411764705882353,0.3767459812628872
75,debias weighted rb2.0,0.6761245674740484,0.7109642206057358,0.7411764705882353,0.3505086390849422
75,matched-BPR pop0.05 no-res,0.6678200692041524,0.7351977573233914,0.7058823529411765,0.41369285184670895
75,matched-BPR pop0.10 no-res,0.696885813148789,0.7490224845593801,0.8,0.6772584304432658
75,matched-BPR pop0.05 residual,0.6740484429065744,0.7193048438613515,0.7176470588235294,0.45437137436340835
75,Global popularity,0.6875432525951556,0.7463520895457675,0.7411764705882353,0.1620566448801743
76,CAFNet,0.7263888888888889,0.7058363230924738,0.8166666666666667,0.7974145703017712
76,CAFNet-D full,0.5388888888888889,0.6273949577484514,0.5833333333333334,0.25299074600140253
76,debias pop0.02 no-res,0.5513888888888888,0.617927007902105,0.65,0.20622487332050998
76,debias pop0.05 no-res,0.538888888888889,0.6152566702136443,0.6,0.19091052596146862
76,debias pop0.02 residual,0.5347222222222222,0.6184969489550273,0.55,0.14572424578169982
76,debias weighted rb1.5,0.5583333333333333,0.6165239497512622,0.6166666666666667,0.13052425098915896
76,debias weighted rb2.0,0.5041666666666667,0.6048189375672445,0.5,0.058807082101702705
76,matched-BPR pop0.05 no-res,0.5458333333333334,0.6227891492175429,0.5833333333333334,0.23154377395597597
76,matched-BPR pop0.10 no-res,0.5125000000000001,0.6040518308810078,0.5166666666666667,0.1495707175383965
76,matched-BPR pop0.05 residual,0.5527777777777777,0.6176025707178958,0.55,0.20969115182136502
76,Global popularity,0.5277777777777778,0.6417975111238641,0.48333333333333334,0.10595061728395061
77,CAFNet,0.6154296874999999,0.5803678338190259,0.63125,0.40721354344859717
77,CAFNet-D full,0.568359375,0.5403608338990386,0.5625,0.4632895726710558
77,debias pop0.02 no-res,0.5375000000000001,0.5180841191532876,0.54375,0.2200494766679185
77,debias pop0.05 no-res,0.514453125,0.5064286921551219,0.5,0.09152528534614249
77,debias pop0.02 residual,0.568359375,0.5313141852624694,0.5625,0.3632986786949914
77,debias weighted rb1.5,0.6037109375,0.5492179663705473,0.64375,0.32394620084087367
77,debias weighted rb2.0,0.5419921875,0.5147394759320636,0.5625,0.16628590699401685
77,matched-BPR pop0.05 no-res,0.5417968750000001,0.5199727410345942,0.55,0.21734783743158914
77,matched-BPR pop0.10 no-res,0.5205078125,0.5057272162030164,0.525,0.09882055493071676
77,matched-BPR pop0.05 residual,0.54453125,0.5176209161591627,0.53125,0.23596656345180236
77,Global popularity,0.4966796875,0.49444858536057257,0.4875,-0.016027777777777776
78,CAFNet,0.6512865025730051,0.6948422067835303,0.6771653543307087,0.7100682407793567
78,CAFNet-D full,0.6325252650505301,0.6737912633131493,0.7118110236220473,0.759233739379588
78,debias pop0.02 no-res,0.5055738111476223,0.6004280825937444,0.525984251968504,-0.013378580257765893
